Date,Samples,Actual_Mean_LST,Predicted_Mean_LST,Bias,MAE,RMSE,R2
2026-01-27,748,31.758970239090928,32.164096314568205,0.40512607547727697,2.0735849695090915,2.6680620510268955,-0.19871663645647253
2026-02-12,740,31.60780881094596,33.14644446316273,1.5386356522167688,2.032931598348652,2.4344717472360125,0.04843918452182416
2026-02-28,744,37.49223618403228,35.024142425089536,-2.468093758942743,2.665307816242741,3.1467737347985545,-0.392059368226215
2026-03-16,667,37.46267157286359,35.29575937493106,-2.1669121979325325,2.7438001303520174,3.3466512138800697,-0.6612682103843275
2026-04-01,693,40.546884326753265,39.00235499788703,-1.5445293288662327,2.028662811162336,2.575695874281397,0.2192018175445587
2026-04-17,431,39.655460114988415,44.20823904297032,4.552778927981905,4.660828250099304,5.5109254396126515,-1.239558988805173
2026-05-03,749,42.2179570750868,43.065308350891485,0.8473512758046837,2.5120398241550097,3.189483783415168,0.1924941340475126
