Air_Temp,Air_Temp_3Day,Air_Temp_7Day,Albedo,Built_Probability,Cloud_Cover,Daily_Precipitation,Distance_To_Water,Elevation,LST,L_NDVI,NDBI,NDWI,Precip_3Day,Precip_7Day,Relative_Humidity,S2_NDVI,Soil_Moisture,Solar_Radiation,Tree_Probability,Wind_Speed,date,sentinel_date,year,longitude,latitude
22.728934860229515,22.521615812513573,21.897701971871527,0.137130745,0.7401260456535965,56.16432428359985,0.0032111984182847664,11982.069938036582,880,33.03106772000001,0.20553550314269703,-0.01221391994983798,-0.26393827684076604,0.052767990041502344,1.0521884480745314,56.607391693524654,0.0529627687467226,0.25433985392252606,20.54563,0.02766260877251625,1.786516816837357,2022-02-01,2022-02-02,2022,77.64469395422431,13.039540227730287
22.52418225606283,22.336123190985802,21.72160682678225,0.13114966000000003,0.04876376688480377,56.16432428359985,0.003837047188426368,15697.452022541747,904,31.780072399999995,0.6067369961177479,-0.0848329048843188,-0.6203690507130342,0.12946426670623623,1.2140523115427015,58.75160785976347,0.5347971715668032,0.2541300455729167,20.16744,0.6233663412276655,1.8086244920709553,2022-02-01,2022-02-02,2022,77.73367819947728,12.895031888915296
22.7674276987712,22.645042461819116,22.00524010431201,0.18659771750000004,0.5064523594919592,56.16432428359985,0.004544852345134132,9732.933781753578,901,35.43393578000001,0.32631112613741686,0.033773138612978475,-0.4272541369230575,0.06404816906524502,1.0243903318674086,56.67619673169637,0.17582417582417584,0.2577431996663411,20.631718,0.08457467914558947,1.781753655889089,2022-02-01,2022-02-02,2022,77.73448510841773,13.057469201304949
22.5940878550212,22.363168546888573,21.754705320085804,0.136741895,0.7269009074661881,51.086920499801636,0.004000959961558692,4669.047011971501,912,31.892867060000015,0.277345971563981,0.03374359358048718,-0.30057570620520657,0.07535815041137539,1.1943231741220472,58.302173071870456,0.1794871794871795,0.17429288228352866,20.39602,0.0358115890994668,1.7857306350795028,2022-02-01,2022-02-02,2022,77.57710156125363,12.887065632836642
22.2791464487712,22.102399232652488,21.508762704758453,0.22215109249999998,0.7158849621191621,58.003538846969604,0.004164872734691016,8452.810183601665,936,33.82063033999998,0.1422008120427074,0.01693704951688123,-0.21844230556477487,0.14781504671645962,1.3295512119562147,60.605557728653146,0.05960046227505366,0.13787269592285156,20.024476,0.027708309004083276,1.8032393483957845,2022-02-01,2022-02-02,2022,77.6568701611927,12.848161038834698
22.7674276987712,22.645042461819116,22.00524010431201,0.17200751,0.2721688011661172,56.16432428359985,0.004544852345134132,7849.203781276163,899,34.12825214000003,0.3972107267555064,0.06826584507042244,-0.47134665508253687,0.06404816906524502,1.0243903318674086,56.67619673169637,0.32729155877783533,0.2577431996663411,20.631718,0.15944628068245947,1.781753655889089,2022-02-01,2022-02-02,2022,77.71923734955509,13.096348353897785
22.7674276987712,22.645042461819116,22.00524010431201,0.1292513625,0.0366714084520936,56.16432428359985,0.004544852345134132,7025.667228100118,890,29.124270860000024,0.6228258319648782,-0.12907531870988803,-0.5733792554444508,0.06404816906524502,1.0243903318674086,56.67619673169637,0.7307692307692307,0.2577431996663411,20.631718,0.7469151916448027,1.781753655889089,2022-02-01,2022-02-02,2022,77.74508594687836,13.052851610670734
22.7674276987712,22.645042461819116,22.00524010431201,0.23156371,0.5633700871840119,56.16432428359985,0.004544852345134132,8832.326986700618,894,36.60289862000002,0.06635780126441775,0.24447787731655604,-0.14041908956405055,0.06404816906524502,1.0243903318674086,56.67619673169637,-0.03166915052160954,0.2577431996663411,20.631718,0.02315286174416542,1.781753655889089,2022-02-01,2022-02-02,2022,77.74428298106905,13.060671292528468
22.601981735229515,22.455941984388573,21.819030561901286,0.15358349999999998,0.7406512277666479,56.16432428359985,0.0033676606108201668,6762.396025078685,882,32.005661720000035,0.20738618000043096,0.00946297889390384,-0.26494954739384646,0.09665190975738369,1.0668437401086805,57.65786013951114,0.1308489773045671,0.2578652699788411,20.356426,0.029846020974218845,1.8111211260300921,2022-02-01,2022-02-02,2022,77.68514206293591,12.969229895857811
22.601981735229515,22.455941984388573,21.819030561901286,0.16637804,0.09203653875738382,56.16432428359985,0.0033676606108201668,8558.621384311844,870,27.948471980000022,0.45487868192082265,-0.11908198614318698,-0.46617749957450033,0.09665190975738369,1.0668437401086805,57.65786013951114,0.5927140255009108,0.2578652699788411,20.356426,0.43453797721304,1.8111211260300921,2022-02-01,2022-02-02,2022,77.7112109418212,13.046489053680363
22.7674276987712,22.645042461819116,22.00524010431201,0.156538705,0.080957684898749,56.16432428359985,0.004544852345134132,2915.4759474226503,908,35.48862410000004,0.40641605406078896,0.07801043598589319,-0.4680815252318143,0.06404816906524502,1.0243903318674086,56.67619673169637,0.4013745704467354,0.2577431996663411,20.631718,0.20709609985351562,1.781753655889089,2022-02-01,2022-02-02,2022,77.6693568281167,13.110954867736055
22.7674276987712,22.645042461819116,22.00524010431201,0.13062575750000002,0.12895305547863245,56.16432428359985,0.004544852345134132,11808.89495253472,877,30.402610340000024,0.47299634186897244,-0.11421222431152564,-0.4657577311911577,0.06404816906524502,1.0243903318674086,56.67619673169637,0.5193630112196888,0.2577431996663411,20.631718,0.577846803702414,1.781753655889089,2022-02-01,2022-02-02,2022,77.70459836739317,13.052436221644077
22.601981735229515,22.455941984388573,21.819030561901286,0.19981592250000002,0.04248369112610817,56.16432428359985,0.0033676606108201668,10846.658471621571,872,33.400213880000024,0.664006907910517,-0.2069870751481738,-0.6462467371529517,0.09665190975738369,1.0668437401086805,57.65786013951114,0.7016434892541087,0.2578652699788411,20.356426,0.08374248282052577,1.8111211260300921,2022-02-01,2022-02-02,2022,77.6912130582462,13.045119059894239
22.7674276987712,22.645042461819116,22.00524010431201,0.112974745,0.03330446779727936,56.16432428359985,0.004544852345134132,12301.625908797583,895,32.186816780000015,0.5228513262325554,0.006493256509297103,-0.5518962475946121,0.06404816906524502,1.0243903318674086,56.67619673169637,0.5143152811314247,0.2577431996663411,20.631718,0.6741147637367249,1.781753655889089,2022-02-01,2022-02-02,2022,77.73670419584818,13.117609466900817
22.7674276987712,22.645042461819116,22.00524010431201,0.20342378500000002,0.7312003523111343,43.0047333240509,0.004544852345134132,2765.863337187866,912,36.900266360000046,0.26906313137045706,0.0432070240295748,-0.3253241980986701,0.06404816906524502,1.0243903318674086,56.67619673169637,0.17722419928825622,0.2577431996663411,20.631718,0.031910335877910256,1.781753655889089,2022-02-01,2022-02-02,2022,77.66123922836529,13.131623785721397
22.7674276987712,22.645042461819116,22.00524010431201,0.17134775750000003,0.7461768856737763,56.16432428359985,0.004544852345134132,12020.815280171308,888,32.56963502000002,0.3568975152744375,0.008629588339733265,-0.42387422411407333,0.06404816906524502,1.0243903318674086,56.67619673169637,0.27128082736674625,0.2577431996663411,20.631718,0.03397051268257201,1.781753655889089,2022-02-01,2022-02-02,2022,77.67269208783875,13.05681148018466
22.941581344604515,22.750348451402488,22.11335952395484,0.133376005,0.08869737479835749,51.086920499801636,0.003233550160075538,9377.632963600143,934,28.389396560000023,0.6595134093845874,-0.21472506557110702,-0.6271618564954801,0.04005729954315029,0.9357209721834181,55.44281673327337,0.7110016420361248,0.25432777404785156,20.716796,0.6256815793458372,1.7533217640253604,2022-02-01,2022-02-02,2022,77.57627324156515,13.07262510813805
22.601981735229515,22.455941984388573,21.819030561901286,0.1319476,0.6916413570288569,56.16432428359985,0.0033676606108201668,16676.930173146375,908,31.240025240000023,0.2861864952844793,0.007811087871510831,-0.3283723985341908,0.09665190975738369,1.0668437401086805,57.65786013951114,0.10395314787701318,0.2578652699788411,20.356426,0.04265999794006348,1.8111211260300921,2022-02-01,2022-02-02,2022,77.65363267298355,13.020068832316554
