Air_Temp,Air_Temp_3Day,Air_Temp_7Day,Albedo,Built_Probability,Cloud_Cover,Daily_Precipitation,Distance_To_Water,Elevation,LST,L_NDVI,NDBI,NDWI,Precip_3Day,Precip_7Day,Relative_Humidity,S2_NDVI,Soil_Moisture,Solar_Radiation,Tree_Probability,Wind_Speed,date,sentinel_date,year,longitude,latitude,Landsat_Acquisition_Time,Overpass_Air_Temp,Overpass_Relative_Humidity,Overpass_Wind_Speed,Overpass_Solar_Radiation,Overpass_Cloud_Cover
22.728934860229515,22.521615812513573,21.897701971871527,0.137130745,0.7401260456535965,56.16432428359985,0.0032111984182847,11982.069938036582,880,33.03106772000001,0.205535503142697,-0.0122139199498379,-0.263938276840766,0.0527679900415023,1.0521884480745314,56.607391693524654,0.0529627687467226,0.254339853922526,20.54563,0.0276626087725162,1.786516816837357,2022-02-01,2022-02-02,2022,77.64469395422431,13.039540227730289,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.52418225606283,22.3361231909858,21.72160682678225,0.13114966,0.0487637668848037,56.16432428359985,0.0038370471884263,15697.452022541747,904,31.780072399999995,0.6067369961177479,-0.0848329048843188,-0.6203690507130342,0.1294642667062362,1.2140523115427015,58.75160785976347,0.5347971715668032,0.2541300455729167,20.16744,0.6233663412276655,1.8086244920709555,2022-02-01,2022-02-02,2022,77.73367819947728,12.895031888915296,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.7674276987712,22.64504246181912,22.00524010431201,0.1865977175,0.5064523594919592,56.16432428359985,0.0045448523451341,9732.933781753578,901,35.43393578000001,0.3263111261374168,0.0337731386129784,-0.4272541369230575,0.064048169065245,1.0243903318674086,56.67619673169637,0.1758241758241758,0.2577431996663411,20.631718,0.0845746791455894,1.781753655889089,2022-02-01,2022-02-02,2022,77.73448510841773,13.057469201304947,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.5940878550212,22.363168546888573,21.754705320085804,0.136741895,0.7269009074661881,51.08692049980164,0.0040009599615586,4669.047011971501,912,31.89286706000001,0.277345971563981,0.0337435935804871,-0.3005757062052065,0.0753581504113753,1.1943231741220472,58.302173071870456,0.1794871794871795,0.1742928822835286,20.39602,0.0358115890994668,1.7857306350795028,2022-02-01,2022-02-02,2022,77.57710156125363,12.887065632836642,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.2791464487712,22.102399232652488,21.508762704758453,0.2221510924999999,0.7158849621191621,58.0035388469696,0.004164872734691,8452.810183601665,936,33.82063033999998,0.1422008120427074,0.0169370495168812,-0.2184423055647748,0.1478150467164596,1.3295512119562147,60.605557728653146,0.0596004622750536,0.1378726959228515,20.024476,0.0277083090040832,1.8032393483957845,2022-02-01,2022-02-02,2022,77.6568701611927,12.848161038834698,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.7674276987712,22.64504246181912,22.00524010431201,0.17200751,0.2721688011661172,56.16432428359985,0.0045448523451341,7849.203781276163,899,34.12825214000003,0.3972107267555064,0.0682658450704224,-0.4713466550825368,0.064048169065245,1.0243903318674086,56.67619673169637,0.3272915587778353,0.2577431996663411,20.631718,0.1594462806824594,1.781753655889089,2022-02-01,2022-02-02,2022,77.71923734955509,13.096348353897785,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.7674276987712,22.64504246181912,22.00524010431201,0.1292513625,0.0366714084520936,56.16432428359985,0.0045448523451341,7025.667228100118,890,29.124270860000024,0.6228258319648782,-0.129075318709888,-0.5733792554444508,0.064048169065245,1.0243903318674086,56.67619673169637,0.7307692307692307,0.2577431996663411,20.631718,0.7469151916448027,1.781753655889089,2022-02-01,2022-02-02,2022,77.74508594687836,13.052851610670734,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.7674276987712,22.64504246181912,22.00524010431201,0.23156371,0.5633700871840119,56.16432428359985,0.0045448523451341,8832.326986700618,894,36.60289862000002,0.0663578012644177,0.244477877316556,-0.1404190895640505,0.064048169065245,1.0243903318674086,56.67619673169637,-0.0316691505216095,0.2577431996663411,20.631718,0.0231528617441654,1.781753655889089,2022-02-01,2022-02-02,2022,77.74428298106905,13.060671292528468,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.601981735229515,22.455941984388573,21.81903056190129,0.1535834999999999,0.7406512277666479,56.16432428359985,0.0033676606108201,6762.396025078685,882,32.005661720000035,0.2073861800004309,0.0094629788939038,-0.2649495473938464,0.0966519097573836,1.0668437401086803,57.65786013951114,0.1308489773045671,0.2578652699788411,20.356426,0.0298460209742188,1.811121126030092,2022-02-01,2022-02-02,2022,77.68514206293591,12.969229895857811,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.601981735229515,22.455941984388573,21.81903056190129,0.16637804,0.0920365387573838,56.16432428359985,0.0033676606108201,8558.621384311844,870,27.948471980000026,0.4548786819208226,-0.1190819861431869,-0.4661774995745003,0.0966519097573836,1.0668437401086803,57.65786013951114,0.5927140255009108,0.2578652699788411,20.356426,0.43453797721304,1.811121126030092,2022-02-01,2022-02-02,2022,77.7112109418212,13.046489053680364,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.7674276987712,22.64504246181912,22.00524010431201,0.156538705,0.080957684898749,56.16432428359985,0.0045448523451341,2915.4759474226503,908,35.48862410000004,0.4064160540607889,0.0780104359858931,-0.4680815252318143,0.064048169065245,1.0243903318674086,56.67619673169637,0.4013745704467354,0.2577431996663411,20.631718,0.2070960998535156,1.781753655889089,2022-02-01,2022-02-02,2022,77.6693568281167,13.110954867736057,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.7674276987712,22.64504246181912,22.00524010431201,0.1306257575,0.1289530554786324,56.16432428359985,0.0045448523451341,11808.89495253472,877,30.402610340000024,0.4729963418689724,-0.1142122243115256,-0.4657577311911577,0.064048169065245,1.0243903318674086,56.67619673169637,0.5193630112196888,0.2577431996663411,20.631718,0.577846803702414,1.781753655889089,2022-02-01,2022-02-02,2022,77.70459836739317,13.052436221644076,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.601981735229515,22.455941984388573,21.81903056190129,0.1998159225,0.0424836911261081,56.16432428359985,0.0033676606108201,10846.658471621571,872,33.400213880000024,0.664006907910517,-0.2069870751481738,-0.6462467371529517,0.0966519097573836,1.0668437401086803,57.65786013951114,0.7016434892541087,0.2578652699788411,20.356426,0.0837424828205257,1.811121126030092,2022-02-01,2022-02-02,2022,77.6912130582462,13.04511905989424,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.7674276987712,22.64504246181912,22.00524010431201,0.112974745,0.0333044677972793,56.16432428359985,0.0045448523451341,12301.625908797583,895,32.186816780000015,0.5228513262325554,0.0064932565092971,-0.5518962475946121,0.064048169065245,1.0243903318674086,56.67619673169637,0.5143152811314247,0.2577431996663411,20.631718,0.6741147637367249,1.781753655889089,2022-02-01,2022-02-02,2022,77.73670419584818,13.117609466900817,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
22.7674276987712,22.64504246181912,22.00524010431201,0.203423785,0.7312003523111343,43.0047333240509,0.0045448523451341,2765.863337187866,912,36.900266360000046,0.269063131370457,0.0432070240295748,-0.3253241980986701,0.064048169065245,1.0243903318674086,56.67619673169637,0.1772241992882562,0.2577431996663411,20.631718,0.0319103358779102,1.781753655889089,2022-02-01,2022-02-02,2022,77.66123922836529,13.131623785721397,2022-02-01 05:11:00,24.685754978200798,57.774103712381994,1.217993022688389,2.17377609451528,20.570906460212804
