Date,Samples,Actual_Mean_LST,V3_Predicted_Mean_LST,V3_Bias,V3_MAE,V3_RMSE,V3_R2,V4_Predicted_Mean_LST,V4_Bias,V4_MAE,V4_RMSE,V4_R2,V5_Predicted_Mean_LST,V5_Bias,V5_MAE,V5_RMSE,V5_R2
2026-01-27,748,31.758970239090928,32.32249963059775,0.5635293915068189,1.9997334152795454,2.556801392726026,-0.10082597777366775,32.38417460281593,0.625204363725004,2.0133797687386346,2.5586333465353746,-0.10240403136879572,32.69402972246138,0.935059483370452,1.6781361631568192,2.0244754790530126,0.3098400985880607
2026-02-12,740,31.60780881094596,32.76576661961935,1.1579578086733875,1.801283445288245,2.1735848851956043,0.24145686360441942,32.18239012077381,0.5745813098278489,1.513773344252433,1.857577634989633,0.44598564301212185,31.46038060140138,-0.14742820954458224,1.2942032036618918,1.6256233030841596,0.5757059860814937
2026-02-28,744,37.49223618403228,35.62203828723792,-1.8701978967943589,2.1752271470008067,2.70992306111527,-0.0323825274396814,35.64309584017058,-1.8491403438616985,2.132636297773792,2.6573732246838038,0.0072684285483129996,35.82318966008994,-1.6690465239423418,1.992141250259274,2.5044862873197826,0.11821229201502048
2026-03-16,647,37.48886842234932,35.16110419355397,-2.3277642287953526,2.7773119925137517,3.3650564160569,-0.7103167459856867,34.91744942279276,-2.5714189995565633,3.00018293003879,3.6504791931709715,-1.012758194501048,35.01812897165582,-2.4707394506935003,2.9344258779148333,3.5601432554994816,-0.9143740390839612
2026-04-01,459,40.51392518666668,38.8798120472667,-1.634113139399986,2.062818707466662,2.600621478023543,0.20170165521352668,38.89887864153336,-1.6150465451333247,1.9943075869333298,2.538980247539135,0.23909649738849736,39.15332383210002,-1.3606013545666613,1.8360054905666627,2.365523919764698,0.33951094290915074
2026-04-17,363,39.30092165223142,43.995521887695055,4.694600235463632,4.761652183509916,5.589793430368198,-1.3719120317736189,44.126462797043,4.825541144811574,4.87265379541488,5.662442312782409,-1.4339667517835193,44.15826074067936,4.857339088447937,4.903379817847936,5.691520893050525,-1.4590294451953172
2026-05-03,731,42.2257846623256,43.128103811062815,0.9023191487372131,2.4938360906023265,3.1681894383703577,0.2077125980221396,43.15146067071397,0.9256760083883719,2.4712082838627936,3.1338813941453516,0.22477891108480252,43.22250599322328,0.9967213308976781,2.4871539082604697,3.1502686493612826,0.21665035830421853
