Air_Temp,Air_Temp_3Day,Air_Temp_7Day,Cloud_Cover,Daily_Precipitation,LST,L_NDVI,NDBI,NDWI,Precip_3Day,Precip_7Day,Relative_Humidity,S2_NDVI,Soil_Moisture,Solar_Radiation,Wind_Speed,date,sentinel_date,year,longitude,latitude
22.728934860229515,22.521615812513573,21.897701971871527,56.16432428359985,0.0032111984182847664,33.03106772000001,0.20553550314269703,-0.01221391994983798,-0.26393827684076604,0.052767990041502344,1.0521884480745314,56.607391693524654,0.0529627687467226,0.25433985392252606,20.54563,1.786516816837357,2022-02-01,2022-02-02,2022,77.64469395422431,13.039540227730287
22.2791464487712,22.102399232652488,21.508762704758453,58.003538846969604,0.004164872734691016,32.74737206000003,0.5205790937346639,-0.05499531821922087,-0.5325754515551964,0.14781504671645962,1.3295512119562147,60.605557728653146,0.5693595107821049,0.13787269592285156,20.024476,1.8032393483957845,2022-02-01,2022-02-02,2022,77.70044780070133,12.828791164360867
23.09718030293783,22.857336298624716,22.244021261306045,51.086920499801636,0.0038668495108140633,29.21313938000003,0.5838903445448551,-0.03239710708995329,-0.5411337247114526,0.056582687307127344,1.4557565966875075,57.8760213555807,0.4190687361419069,0.1385644276936849,20.632016,1.6743016044700234,2022-02-01,2022-02-02,2022,77.50722535567941,12.937086923106813
22.52418225606283,22.336123190985802,21.72160682678225,56.16432428359985,0.003837047188426368,31.780072399999995,0.6067369961177479,-0.0848329048843188,-0.6203690507130342,0.12946426670623623,1.2140523115427015,58.75160785976347,0.5347971715668032,0.2541300455729167,20.16744,1.8086244920709553,2022-02-01,2022-02-02,2022,77.73367819947728,12.895031888915296
22.7674276987712,22.645042461819116,22.00524010431201,56.16432428359985,0.004544852345134132,35.43393578000001,0.32631112613741686,0.033773138612978475,-0.4272541369230575,0.06404816906524502,1.0243903318674086,56.67619673169637,0.17582417582417584,0.2577431996663411,20.631718,1.781753655889089,2022-02-01,2022-02-02,2022,77.73448510841773,13.057469201304949
22.5940878550212,22.363168546888573,21.754705320085804,51.086920499801636,0.004000959961558692,31.892867060000015,0.277345971563981,0.03374359358048718,-0.30057570620520657,0.07535815041137539,1.1943231741220472,58.302173071870456,0.1794871794871795,0.17429288228352866,20.39602,1.7857306350795028,2022-02-01,2022-02-02,2022,77.57710156125363,12.887065632836642
22.2791464487712,22.102399232652488,21.508762704758453,58.003538846969604,0.004164872734691016,33.82063033999998,0.1422008120427074,0.01693704951688123,-0.21844230556477487,0.14781504671645962,1.3295512119562147,60.605557728653146,0.05960046227505366,0.13787269592285156,20.024476,1.8032393483957845,2022-02-01,2022-02-02,2022,77.6568701611927,12.848161038834698
22.7674276987712,22.645042461819116,22.00524010431201,56.16432428359985,0.004544852345134132,34.12825214000003,0.3972107267555064,0.06826584507042244,-0.47134665508253687,0.06404816906524502,1.0243903318674086,56.67619673169637,0.32729155877783533,0.2577431996663411,20.631718,1.781753655889089,2022-02-01,2022-02-02,2022,77.71923734955509,13.096348353897785
22.7674276987712,22.645042461819116,22.00524010431201,56.16432428359985,0.004544852345134132,29.124270860000024,0.6228258319648782,-0.12907531870988803,-0.5733792554444508,0.06404816906524502,1.0243903318674086,56.67619673169637,0.7307692307692307,0.2577431996663411,20.631718,1.781753655889089,2022-02-01,2022-02-02,2022,77.74508594687836,13.052851610670734
22.7674276987712,22.645042461819116,22.00524010431201,56.16432428359985,0.004544852345134132,36.60289862000002,0.06635780126441775,0.24447787731655604,-0.14041908956405055,0.06404816906524502,1.0243903318674086,56.67619673169637,-0.03166915052160954,0.2577431996663411,20.631718,1.781753655889089,2022-02-01,2022-02-02,2022,77.74428298106905,13.060671292528468
22.601981735229515,22.455941984388573,21.819030561901286,56.16432428359985,0.0033676606108201668,32.005661720000035,0.20738618000043096,0.00946297889390384,-0.26494954739384646,0.09665190975738369,1.0668437401086805,57.65786013951114,0.1308489773045671,0.2578652699788411,20.356426,1.8111211260300921,2022-02-01,2022-02-02,2022,77.68514206293591,12.969229895857811
23.09718030293783,22.857336298624716,22.244021261306045,51.086920499801636,0.0038668495108140633,29.72242435999999,0.43561690775142553,-0.11617507136060884,-0.40460739002370755,0.056582687307127344,1.4557565966875075,57.8760213555807,0.2605980939861978,0.1385644276936849,20.632016,1.6743016044700234,2022-02-01,2022-02-02,2022,77.49230084903365,12.90870447357836
22.601981735229515,22.455941984388573,21.819030561901286,56.16432428359985,0.0033676606108201668,27.948471980000022,0.45487868192082265,-0.11908198614318698,-0.46617749957450033,0.09665190975738369,1.0668437401086805,57.65786013951114,0.5927140255009108,0.2578652699788411,20.356426,1.8111211260300921,2022-02-01,2022-02-02,2022,77.7112109418212,13.046489053680363
22.7674276987712,22.645042461819116,22.00524010431201,56.16432428359985,0.004544852345134132,35.48862410000004,0.40641605406078896,0.07801043598589319,-0.4680815252318143,0.06404816906524502,1.0243903318674086,56.67619673169637,0.4013745704467354,0.2577431996663411,20.631718,1.781753655889089,2022-02-01,2022-02-02,2022,77.6693568281167,13.110954867736055
22.7674276987712,22.645042461819116,22.00524010431201,56.16432428359985,0.004544852345134132,30.402610340000024,0.47299634186897244,-0.11421222431152564,-0.4657577311911577,0.06404816906524502,1.0243903318674086,56.67619673169637,0.5193630112196888,0.2577431996663411,20.631718,1.781753655889089,2022-02-01,2022-02-02,2022,77.70459836739317,13.052436221644077
23.09718030293783,22.857336298624716,22.244021261306045,50.483787059783936,0.0038668495108140633,33.430976060000035,0.40480181133850857,0.06697263384029492,-0.41683163178303184,0.056582687307127344,1.4557565966875075,57.8760213555807,0.2544918208635023,0.1385644276936849,20.632016,1.6743016044700234,2022-02-01,2022-02-02,2022,77.46577301566386,12.857450680647506
23.3685019175212,23.106603876749716,22.52055120922273,50.483787059783936,0.004537401764537208,34.64437315999999,0.3567299351122523,0.10522317015122112,-0.4425128757581572,0.07721334498000942,1.5726040521890639,59.08342736783303,0.31096196868008946,0.13763109842936197,20.488994,1.6688389606984804,2022-02-01,2022-02-02,2022,77.51706504699757,12.814271673945159
22.601981735229515,22.455941984388573,21.819030561901286,56.16432428359985,0.0033676606108201668,33.400213880000024,0.664006907910517,-0.2069870751481738,-0.6462467371529517,0.09665190975738369,1.0668437401086805,57.65786013951114,0.7016434892541087,0.2578652699788411,20.356426,1.8111211260300921,2022-02-01,2022-02-02,2022,77.6912130582462,13.045119059894239
22.7674276987712,22.645042461819116,22.00524010431201,56.16432428359985,0.004544852345134132,32.186816780000015,0.5228513262325554,0.006493256509297103,-0.5518962475946121,0.06404816906524502,1.0243903318674086,56.67619673169637,0.5143152811314247,0.2577431996663411,20.631718,1.781753655889089,2022-02-01,2022-02-02,2022,77.73670419584818,13.117609466900817
22.7674276987712,22.645042461819116,22.00524010431201,43.0047333240509,0.004544852345134132,36.900266360000046,0.26906313137045706,0.0432070240295748,-0.3253241980986701,0.06404816906524502,1.0243903318674086,56.67619673169637,0.17722419928825622,0.2577431996663411,20.631718,1.781753655889089,2022-02-01,2022-02-02,2022,77.66123922836529,13.131623785721397
22.7674276987712,22.645042461819116,22.00524010431201,56.16432428359985,0.004544852345134132,32.56963502000002,0.3568975152744375,0.008629588339733265,-0.42387422411407333,0.06404816906524502,1.0243903318674086,56.67619673169637,0.27128082736674625,0.2577431996663411,20.631718,1.781753655889089,2022-02-01,2022-02-02,2022,77.67269208783875,13.05681148018466
