Grid_ID,Grid_X,Grid_Y,Center_Latitude,Center_Longitude,South_Latitude,North_Latitude,West_Longitude,East_Longitude,Historical_Samples,Historical_Unique_Dates,Observation_Support,Prediction_Dates,Mean_Predicted_LST,Median_Predicted_LST,Minimum_Predicted_LST,Maximum_Predicted_LST,LST_StdDev,Hot_Frequency,Very_Hot_Frequency,Median_L_NDVI,Median_S2_NDVI,Median_NDBI,Median_NDWI,Median_Tree_Probability,Median_Built_Probability,Median_Albedo,Elevation,Distance_To_Water,Persistent_Heat_Score,Persistent_Cooling_Priority,Prediction_Source,Reliable_Median_LST,Reliable_Mean_LST,Reliable_Max_LST,Reliable_Hot_Frequency,Reliable_Very_Hot_Frequency,Reliable_L_NDVI,Reliable_S2_NDVI,Reliable_Tree_Probability,Reliable_Built_Probability,Reliable_Distance_To_Water,Reliable_Albedo,Reliable_Heat_Score,Reliable_Priority,Data_Source,Confidence_Level,Final_Median_LST,Final_Mean_LST,Final_Max_LST,Final_Hot_Frequency,Final_Very_Hot_Frequency,Final_L_NDVI,Final_S2_NDVI,Final_Tree_Probability,Final_Built_Probability,Final_Distance_To_Water,Final_Albedo,Heat_Intensity_Score,Hot_Frequency_Score,Very_Hot_Frequency_Score,Low_Tree_Score,Built_Score,Water_Distance_Score,Low_Albedo_Score,Hybrid_Heat_Score,Final_Cooling_Priority
8401_1434,8401,1434,12.886273805246136,77.4505814838062,12.881782249371184,12.890765361121092,77.44597215324119,77.4551908143712,1,1,Limited,7,38.443441353928606,37.33179138500001,32.808520437800034,44.76673684940002,4.640049761794561,0.2857142857142857,0.1428571428571428,0.3151313682696669,0.2747994241004294,0.0429735378409632,-0.3935182126917723,0.0662735401421545,0.5276394449750628,0.1510781052999409,761.8207517058432,10401.215487858648,45.01176666942584,Very High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,37.33179138500001,38.443441353928606,44.76673684940002,0.2857142857142857,0.1428571428571428,0.3151313682696669,0.2747994241004294,0.0662735401421545,0.5276394449750628,10401.215487858648,0.1510781052999409,0.5271845507698416,0.2857142857142857,0.1428571428571428,0.9247299978695862,0.6816341280067045,0.5127032667953997,0.43891150076802565,49.832330180451784,High
8401_1435,8401,1435,12.895256916996049,77.4505814838062,12.890765361121092,12.899748472871002,77.44597215324119,77.4551908143712,2,2,Limited,7,39.13430132210002,37.77541620079999,33.30821787170002,47.29297834130004,5.154934594205057,0.2857142857142857,0.2857142857142857,0.2725599618488119,0.2275780900866214,0.0805938264194099,-0.3724125172969047,0.0511932209464974,0.4903244735956257,0.1689456146294227,767.4567538717423,7718.411749874573,48.57005585265328,Very High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,37.77541620079999,39.13430132210002,47.29297834130004,0.2857142857142857,0.2857142857142857,0.2725599618488119,0.2275780900866214,0.0511932209464974,0.4903244735956257,7718.411749874573,0.1689456146294227,0.5505448609207492,0.2857142857142857,0.2857142857142857,0.9514595054805943,0.6311213496579945,0.3804608147242021,0.3536486380849191,50.76999917045695,High
8401_1436,8401,1436,12.904240028745958,77.4505814838062,12.899748472871002,12.908731584620911,77.44597215324119,77.4551908143712,4,3,Moderate,7,39.01580589302859,37.4650428947,33.10098331910003,47.14521733670004,5.167322639455608,0.2857142857142857,0.2857142857142857,0.2929017612625231,0.2628492267689799,0.0781313655014384,-0.3926170771294449,0.0797508126877218,0.4995455330930117,0.1678083446277778,782.3788504230774,5739.527587347212,47.41092068765391,Very High,Historical support + V5,36.50869798880001,36.43044669342501,37.93666129430001,0.0,0.0,0.2223081985496112,0.1596432102819114,0.029748503351584,0.5491016238811426,7073.242374289466,0.176307685,39.91431583077349,Low,Reliable Multi-Date Observation,Moderate,36.50869798880001,36.43044669342501,37.93666129430001,0.0,0.0,0.2223081985496112,0.1596432102819114,0.029748503351584,0.5491016238811426,7073.242374289466,0.176307685,0.48384225716139445,0.0,0.0,0.9894697580974109,0.7106871929263948,0.34865871939361764,0.31851720574621245,39.800065641266094,Low
8401_1437,8401,1437,12.913223140495868,77.4505814838062,12.908731584620911,12.917714696370822,77.44597215324119,77.4551908143712,2,2,Limited,7,38.851299031871456,36.9094437437,33.133710860600026,47.33013221870003,5.321925305123669,0.2857142857142857,0.1428571428571428,0.2860271339576489,0.2465080905974394,0.0786796705390334,-0.3839949419599998,0.05804356097856,0.568152163032257,0.1621422044774747,792.2145000212788,5167.052199577486,43.71409621956885,High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.9094437437,38.851299031871456,47.33013221870003,0.2857142857142857,0.1428571428571428,0.2860271339576489,0.2465080905974394,0.05804356097856,0.568152163032257,5167.052199577486,0.1621422044774747,0.5049446499778153,0.2857142857142857,0.1428571428571428,0.9393174404719343,0.7364756533215153,0.25469759236486406,0.3861141717452403,48.37834503160772,Moderate
8401_1438,8401,1438,12.922206252245775,77.4505814838062,12.917714696370822,12.926697808120734,77.44597215324119,77.4551908143712,3,2,Limited,7,39.3289868584143,37.6436686199,33.554605843400026,47.55452523170003,5.31060618419574,0.2857142857142857,0.2857142857142857,0.293774904191875,0.2416188606923269,0.0952708144148451,-0.406587612584889,0.0848480645571718,0.4825060020717739,0.1577691503683408,800.8237781388119,5400.402807166852,47.96069859935885,Very High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,37.6436686199,39.3289868584143,47.55452523170003,0.2857142857142857,0.2857142857142857,0.293774904191875,0.2416188606923269,0.0848480645571718,0.4825060020717739,5400.402807166852,0.1577691503683408,0.5436073221676349,0.2857142857142857,0.2857142857142857,0.89180709449596,0.6205375891857123,0.26620005752957626,0.4069821676778157,49.25661310036252,Moderate
8401_1439,8401,1439,12.931189363995689,77.4505814838062,12.926697808120734,12.935680919870643,77.44597215324119,77.4551908143712,1,1,Limited,7,38.22537167792859,36.92285947219998,32.10570716540001,45.035427401600046,4.849219459184426,0.2857142857142857,0.1428571428571428,0.3847770143271251,0.3269544108752715,0.0412570447921668,-0.4539111454070615,0.1772327958438607,0.3187760109027088,0.1415818678437964,804.4818753946685,4915.648476777828,41.27442348311878,Moderate,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.92285947219998,38.22537167792859,45.035427401600046,0.2857142857142857,0.1428571428571428,0.3847770143271251,0.3269544108752715,0.1772327958438607,0.3187760109027088,4915.648476777828,0.1415818678437964,0.5056510928265877,0.2857142857142857,0.1428571428571428,0.7280573524626726,0.3988984870446132,0.24230524167139275,0.4842270719144438,42.283468081541606,Low
8401_1440,8401,1440,12.940172475745598,77.4505814838062,12.935680919870643,12.944664031620553,77.44597215324119,77.4551908143712,1,1,Limited,7,38.64165721661431,37.06152854360001,32.66506613840004,46.142797521200045,5.107443381028546,0.2857142857142857,0.1428571428571428,0.3460702756194704,0.3017123207215708,0.0638347117358625,-0.4386103411979699,0.1056450319608915,0.4210238917872539,0.1540124905601805,808.7707124104165,3742.0790446236806,42.85598050882593,High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,37.06152854360001,38.64165721661431,46.142797521200045,0.2857142857142857,0.1428571428571428,0.3460702756194704,0.3017123207215708,0.1056450319608915,0.4210238917872539,3742.0790446236806,0.1540124905601805,0.5129531020940395,0.2857142857142857,0.1428571428571428,0.8549449637087216,0.5373100776962004,0.18445691785010374,0.42490876077279227,45.20412525995706,Low
8401_1441,8401,1441,12.94915558749551,77.4505814838062,12.944664031620553,12.953647143370464,77.44597215324119,77.4551908143712,4,3,Moderate,7,38.86264197538573,37.2028978508,32.566199909900064,47.28084437030002,5.399964330512806,0.2857142857142857,0.1428571428571428,0.3251390183975958,0.2862137115148008,0.0819898252595935,-0.4397899811410395,0.0861622222330011,0.385972699512678,0.1601408539802982,825.774186796462,2284.244914655661,43.07543346282142,High,Historical support + V5,38.38698542930003,38.06375182295003,44.26791101060005,0.5,0.5,0.3919927570248848,0.3568562494533368,0.0485809613019227,0.4038166870595887,1276.4982043070834,0.15173127875,56.97817820804616,High,Reliable Multi-Date Observation,Moderate,38.38698542930003,38.06375182295003,44.26791101060005,0.5,0.5,0.3919927570248848,0.3568562494533368,0.0485809613019227,0.4038166870595887,1276.4982043070834,0.15173127875,0.58274875562567,0.5,0.5,0.9560896736584467,0.5140169144891021,0.06292195370537806,0.43579458966678175,56.95755963539861,Very High
8401_1442,8401,1442,12.95813869924542,77.4505814838062,12.953647143370464,12.962630255120374,77.44597215324119,77.4551908143712,0,0,Prediction Only,7,38.397373768657154,36.85309768399999,32.36699770430005,45.22174367180005,4.9695166562917485,0.2857142857142857,0.1428571428571428,0.3182977434251044,0.2815977449365175,0.0501465552119207,-0.4085001746163664,0.0713930180951562,0.4654213556572219,0.1594682733811183,830.533074854739,3649.249230779634,42.45961524946738,High,V5 prediction only,,,,,,,,,,,,,,V5 Prediction Only,Prediction Only,36.85309768399999,38.397373768657154,45.22174367180005,0.2857142857142857,0.1428571428571428,0.3182977434251044,0.2815977449365175,0.0713930180951562,0.4654213556572219,3649.249230779634,0.1594682733811183,0.5019775900129658,0.2857142857142857,0.1428571428571428,0.9156558447874317,0.5974103315300917,0.17988109218151643,0.3988740374707078,46.23347290719106,Moderate
8401_1443,8401,1443,12.967121810995328,77.4505814838062,12.962630255120374,12.971613366870285,77.44597215324119,77.4551908143712,2,2,Limited,7,39.03889705957145,37.608138302,33.07345116800002,46.92943773410001,5.266044582101896,0.2857142857142857,0.2857142857142857,0.2934794139640181,0.2563548873835022,0.0873968911090944,-0.4064936599959861,0.0487720185271795,0.4540838723196448,0.1660046362252223,846.2484817741963,6174.149729357202,47.53322815063531,Very High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,37.608138302,39.03889705957145,46.92943773410001,0.2857142857142857,0.2857142857142857,0.2934794139640181,0.2563548873835022,0.0487720185271795,0.4540838723196448,6174.149729357202,0.1660046362252223,0.54173637352738,0.2857142857142857,0.2857142857142857,0.9557510292643605,0.5820629317682146,0.30434007829377924,0.36768284023404385,49.76910055510807,High
8401_1444,8401,1444,12.97610492274524,77.4505814838062,12.971613366870285,12.980596478620194,77.44597215324119,77.4551908143712,2,1,Limited,7,38.40359700650002,36.73278338,32.25297255710002,46.32666990710004,5.368835920075978,0.2857142857142857,0.2857142857142857,0.2956572073498814,0.2712855585469301,0.06456876643728,-0.3972264476894992,0.0458475670213671,0.5440694417261269,0.1573510354033259,849.6047654182598,8934.489397629544,44.90387676216992,Very High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.73278338,38.40359700650002,46.32666990710004,0.2857142857142857,0.2857142857142857,0.2956572073498814,0.2712855585469301,0.0458475670213671,0.5440694417261269,8934.489397629544,0.1573510354033259,0.4956421025539018,0.2857142857142857,0.2857142857142857,0.9609345501015818,0.7038751951568691,0.44040448028988877,0.4089773914211158,50.56894263826449,High
8401_1445,8401,1445,12.98508803449515,77.4505814838062,12.980596478620194,12.989579590370104,77.44597215324119,77.4551908143712,2,2,Limited,7,38.69833775398574,37.02991185860004,32.715208491800055,47.05874143070002,5.57554283104948,0.2857142857142857,0.2857142857142857,0.2231499136543031,0.1627741333964013,0.0873034199152204,-0.3011737510491615,0.0309600185032208,0.6846761721589623,0.1814833813385661,859.555452674897,9748.039570761088,47.50789007073253,Very High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,37.02991185860004,38.69833775398574,47.05874143070002,0.2857142857142857,0.2857142857142857,0.2231499136543031,0.1627741333964013,0.0309600185032208,0.6846761721589623,9748.039570761088,0.1814833813385661,0.5112882367816447,0.2857142857142857,0.2857142857142857,0.9873223762650786,0.8942126480914983,0.4805065079763066,0.29381904115779534,52.962236974011,High
8401_1446,8401,1446,12.99407114624506,77.4505814838062,12.989579590370104,12.998562702120015,77.44597215324119,77.4551908143712,2,2,Limited,7,37.66624220055717,36.141534280400016,32.149953434300045,44.5831891754,5.054027010980554,0.2857142857142857,0.1428571428571428,0.284107508182351,0.2436481443801685,0.037698401968944,-0.3743103365576391,0.055038028725866,0.6586533278724963,0.1594656529680175,863.4257605274463,6609.6623031488525,41.52309338457949,Moderate,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.141534280400016,37.66624220055717,44.5831891754,0.2857142857142857,0.1428571428571428,0.284107508182351,0.2436481443801685,0.055038028725866,0.6586533278724963,6609.6623031488525,0.1594656529680175,0.46450822128489727,0.2857142857142857,0.1428571428571428,0.9446446750073049,0.8589858713621553,0.32580763846250155,0.39888654195122963,48.88967495077527,Moderate
8401_1447,8401,1447,13.00305425799497,77.4505814838062,12.998562702120015,13.007545813869925,77.44597215324119,77.4551908143712,2,2,Limited,7,37.898391677514304,36.85925012000003,31.80492140540004,44.91072094190002,5.0253718748736524,0.2857142857142857,0.1428571428571428,0.3532113360506684,0.3101291033969541,0.0297461170785412,-0.4414427395119806,0.0579373677775587,0.6165167931062058,0.1598870741341359,849.3719445548489,3446.386906608265,43.9953746717846,High,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.85925012000003,37.898391677514304,44.91072094190002,0.2857142857142857,0.1428571428571428,0.3532113360506684,0.3101291033969541,0.0579373677775587,0.6165167931062058,3446.386906608265,0.1598870741341359,0.5023015638034881,0.2857142857142857,0.1428571428571428,0.9395056653985804,0.8019462070571935,0.16988147469125509,0.3968755411812892,48.586307616446575,Moderate
8401_1448,8401,1448,13.01203736974488,77.4505814838062,13.007545813869925,13.016528925619834,77.44597215324119,77.4551908143712,5,4,Moderate,7,37.08824769422859,36.05015351570001,31.8369311627,44.33770697900007,4.902536453729123,0.1428571428571428,0.1428571428571428,0.4300125528829673,0.3959980159099097,-0.0157531209624394,-0.4819105126369281,0.1395309131313554,0.2929680681513777,0.1525939283325821,846.5725647040454,1444.221636997704,32.49781692422324,Low,Historical support + V5,33.70986940190002,35.00413343708002,41.90855434520002,0.2,0.0,0.3000358494807901,0.2383063622256706,0.0412907658610492,0.3021555991144851,1081.6653826391969,0.1881319149999999,34.98755461634843,Low,Reliable Multi-Date Observation,Moderate,33.70986940190002,35.00413343708002,41.90855434520002,0.2,0.0,0.3000358494807901,0.2383063622256706,0.0412907658610492,0.3021555991144851,1081.6653826391969,0.1881319149999999,0.3364620802177099,0.2,0.0,0.9690113719324913,0.3763996576019763,0.05331813151126101,0.2620925703797172,34.97008307099332,Low
8401_1449,8401,1449,13.021020481494787,77.4505814838062,13.016528925619834,13.025512037369744,77.44597215324119,77.4551908143712,2,2,Limited,7,38.188928260400026,36.56207037109999,32.33804707490003,45.19593762080007,4.966684620253712,0.2857142857142857,0.1428571428571428,0.3694265892529199,0.3133000784144429,0.0559454636239192,-0.4660020226617009,0.0918352410988435,0.4737144143176671,0.1561443728756384,858.3048626437967,3479.547873084878,41.36919817093309,Moderate,Limited historical support + V5,,,,,,,,,,,,,,Limited Observation + V5,Limited,36.56207037109999,38.188928260400026,45.19593762080007,0.2857142857142857,0.1428571428571428,0.3694265892529199,0.3133000784144429,0.0918352410988435,0.4737144143176671,3479.547873084878,0.1561443728756384,0.4866527297941576,0.2857142857142857,0.1428571428571428,0.8794224900239369,0.6086365342702273,0.17151606594287355,0.41473552477400055,45.37997111189899,Low
8401_1450,8401,1450,13.0300035932447,77.4505814838062,13.025512037369744,13.034495149119657,77.44597215324119,77.4551908143712,3,3,Moderate,7,37.717019329100026,36.70285861490001,31.84270761650002,44.97315107720004,5.157820241229877,0.2857142857142857,0.1428571428571428,0.4246739393764288,0.3931845305865567,0.0357349240129408,-0.512793098073708,0.2592366861334902,0.1804687368627855,0.1459071647213854,859.766655667557,6645.051050424926,39.00436357416419,Low,Historical support + V5,36.144866849900005,35.27386420670001,36.5551830608,0.0,0.0,0.3489631015404211,0.3992094861660079,0.2032532626762986,0.1109246930573135,6432.7288144301565,0.14651006,29.337775809240316,Low,Reliable Multi-Date Observation,Moderate,36.144866849900005,35.27386420670001,36.5551830608,0.0,0.0,0.3489631015404211,0.3992094861660079,0.2032532626762986,0.1109246930573135,6432.7288144301565,0.14651006,0.4646837070880952,0.0,0.0,0.6819366929981217,0.11753293430034828,0.31708612146504356,0.4607099849303601,29.23387148259518,Low
8401_1451,8401,1451,13.03898670499461,77.4505814838062,13.034495149119657,13.043478260869565,77.44597215324119,77.4551908143712,3,3,Moderate,7,37.34330767095717,36.624107434100026,31.70643115910004,44.68875472310004,5.012626278259861,0.1428571428571428,0.1428571428571428,0.4391503542581159,0.4039955276824301,0.0056554081530459,-0.5148402341423903,0.2538209523103525,0.2704991962460857,0.1494642479615509,849.9579184910266,9692.002909456489,34.58716355580868,Low,Historical support + V5,33.05495967980001,34.03327106090001,37.478287722200015,0.0,0.0,0.3342545360625041,0.3566121842496285,0.2065898940199986,0.3380583666730672,9677.293009927933,0.13998838,28.450189234244423,Low,Reliable Multi-Date Observation,Moderate,33.05495967980001,34.03327106090001,37.478287722200015,0.0,0.0,0.3342545360625041,0.3566121842496285,0.2065898940199986,0.3380583666730672,9677.293009927933,0.13998838,0.30197597014401406,0.0,0.0,0.6760225931876718,0.4250007545008821,0.47701922392801066,0.49183111636783783,28.293877248623563,Low
