L_NDVI,NDBI,NDWI,S2_NDVI,Air_Temp,Wind_Speed,Relative_Humidity,LST
0.3753957595735157,0.0580063993221624,-0.4619097877052443,0.2944623498388514,18.77092323303225,2.9235547705381517,62.60771955682329,34.893888619999984
0.1814021067925899,0.0515967240704175,-0.2269239060142271,0.2157838606469961,18.178475316365564,3.0367836134203143,64.33165852586,29.291753840000013
0.559444213211006,-0.1043007111412123,-0.5446977605066712,0.5156422524843578,18.77092323303225,2.9235547705381517,62.60771955682329,32.56963502000002
0.4010126068632241,-0.0155152244393194,-0.4162417146000166,0.4889663182346109,18.77092323303225,2.9235547705381517,62.60771955682329,32.10820232000003
0.2992185696857791,-0.0954075391971533,-0.3464241374990033,0.0958904109589041,18.54354693094893,2.984148439590686,62.90115217725584,29.45581880000003
0.1762817779362852,0.0364664041661374,-0.2294415091893294,0.1191512513601741,18.57479693094893,2.94861928655015,63.63319549091134,31.94755538000004
0.2201627662474204,-0.0526581002771478,-0.2842476280251644,0.052695336159903,18.178475316365564,3.0367836134203143,64.33165852586,31.48954070000002
0.253564517377506,0.04209623517582,-0.3282047076191257,0.1931087683209051,18.178475316365564,3.0367836134203143,64.33165852586,30.843534920000025
0.7649528218608391,-0.470755549743355,-0.7101529162429553,0.8012713282034125,18.12785682678225,3.042692733145983,65.54639981076248,27.37766264000004
0.1895316478181064,0.0348041537120541,-0.2225187554875558,0.0898292501855976,18.178475316365564,3.0367836134203143,64.33165852586,29.67115406000005
0.5205529878522639,-0.193106325620206,-0.5288070074433523,0.6618505994466646,18.178475316365564,3.0367836134203143,64.33165852586,29.797620800000004
0.3092581624540453,0.107864702823963,-0.3860553920544091,0.259244917715392,18.12785682678225,3.042692733145983,65.54639981076248,33.01397761999999
0.8371251721677371,-0.4191476679122415,-0.77836856647176,0.8135474860335196,18.54354693094893,2.984148439590686,62.90115217725584,26.769255079999997
0.6956189140516678,-0.160263470703061,-0.6727458533134186,0.7377892030848329,18.34579302469893,2.935192618336431,64.89503711773511,30.93240344000003
0.7904093760316936,-0.2722484839243193,-0.7500524388079449,0.7524359437026344,18.77092323303225,2.9235547705381517,62.60771955682329,28.49193716000002
0.2545236354090491,0.0088001303723018,-0.2569866513860576,0.0929167788849986,18.178475316365564,3.0367836134203143,64.33165852586,29.565195440000025
0.7071163435941659,-0.1984864438010002,-0.6890047112067367,0.6613272311212814,18.23601112365725,2.988557521308597,65.39613749133562,29.582285540000044
0.3167447853448114,0.0641627127641925,-0.2873913678521873,0.3386374937841869,18.42692909240725,3.0261659658319164,63.215962152773066,30.03688220000004
0.6826460332555258,-0.2281989661500923,-0.6873261618708415,0.349171270718232,18.079354222615564,3.078370231760757,65.82244784811813,31.974899540000024
0.2036645760432935,0.0354104899644623,-0.2668588706841993,0.2332361516034985,18.33977088928225,2.992261602896399,64.03543207444856,30.464134700000045
0.1296714008818562,0.0716717509256455,-0.1785302516983877,0.0682025964527335,18.34579302469893,2.935192618336431,64.89503711773511,31.99540766000001
0.4603121005282073,-0.0702593775410396,-0.4831345075080224,0.3041125541125541,18.079354222615564,3.078370231760757,65.82244784811813,31.523720900000058
0.4804530148263232,-0.0742359860638552,-0.5034732881651187,0.4716756112104949,18.34579302469893,2.935192618336431,64.89503711773511,32.91485504000002
0.6980403691312181,-0.2457433393797582,-0.6678553694759175,0.7238493723849372,18.079354222615564,3.078370231760757,65.82244784811813,29.725842380000017
0.8388953235847691,-0.3970947139743845,-0.7614020489885069,0.8420628525382756,18.42692909240725,3.0261659658319164,63.215962152773066,27.685284440000032
0.2299178629290531,0.1442858125886775,-0.3886165200838021,0.2975529508533827,18.12785682678225,3.042692733145983,65.54639981076248,31.10672246000001
0.1765910169026041,0.0195292453222741,-0.2231729579609459,0.0803253685815963,18.54354693094893,2.984148439590686,62.90115217725584,31.058870179999985
0.5833277590730377,-0.1829393570885183,-0.5896961375440272,0.507984262902106,18.12785682678225,3.042692733145983,65.54639981076248,27.57248978000001
-0.0004463276508675331,0.1981940511561513,-0.0756850831831026,-0.0335332000888296,18.079354222615564,3.078370231760757,65.82244784811813,35.91245858000002
0.7732343945502572,-0.2946154431728793,-0.7104566179428726,0.7073023536511768,18.33977088928225,2.992261602896399,64.03543207444856,30.563257280000016
0.1820496499045194,0.0166869409660107,-0.2540770417149585,0.1852404025344763,18.12785682678225,3.042692733145983,65.54639981076248,30.939239480000023
