date,latitude,longitude,LST,Predicted_LST,Heat_Class,Heat_Score,Tree_Probability,Tree_Deficit,Built_Probability,Built_Score,L_NDVI,S2_NDVI,Vegetation_Deficit,Distance_To_Water,Water_Distance_Score,Albedo,Albedo_Heat_Score,Cooling_Priority_Score,Cooling_Priority,Canopy_Deficit,Recommended_Canopy_Increase_Percent,Recommendation
2026-01-27,13.022962969299424,77.67966266097262,31.11355850000001,34.26022189220003,Moderate,0.3913163953349464,0.0245628450065851,0.9754371549934149,0.7089184599462897,0.9035514413134276,0.1690676769187311,0.1463728191000918,0.7106425303538633,7689.603370785779,0.3906826557863382,0.2016583675,0.575160874802886,56.630425997838095,Moderate,0.3754371549934149,37.54371549934149,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.95444296229911,77.45982780762883,24.82781971999998,25.779960461300043,Low,0.040561565121379824,0.0379834818886593,0.9620165181113407,0.0222095870412886,0.005900131611115876,0.0336708264657406,-0.2040816326530612,0.7706022344494781,360.5551275463989,0.018318582636182794,0.0226914475,0.9686864810743459,30.84607107736417,Low,0.3620165181113407,36.20165181113407,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.947428969944935,77.66025734309704,29.67115406000005,29.795501627600032,Low,0.20664965939510352,0.6323646224336699,0.36763537756633013,0.0773205101722851,0.07793996432532946,0.627051029801982,0.6784836784836785,0.26451466184587497,4390.89968002003,0.22308671404287414,0.1177783075,0.7596025105285633,25.87484463254533,Low,0.0,0.0,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.134692447175617,77.50890962540782,29.872817240000018,33.3297343076,Moderate,0.3528301980152515,0.0637556627625599,0.93624433723744,0.5104770178440958,0.6441529866980139,0.40288939992468,0.4072847682119205,0.6198037781072613,7539.230729988306,0.38304273213467677,0.140200735,0.7102984303330984,50.20400879843956,Low,0.3362443372374401,33.62443372374401,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.09595691827769,77.57469427444077,29.073000560000025,32.96390362700002,Moderate,0.337698957155954,0.0283909692661836,0.9716090307338164,0.7571456138975918,0.9665929565984503,0.2318286661170926,0.0861805201427843,0.7062074949307355,8373.768566183327,0.4254427679333422,0.1293784125,0.7340953477917983,57.25742116573471,Moderate,0.3716090307338164,37.16090307338164,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.85941141421225,77.48777846195955,31.25711534000004,32.41320933469999,Low,0.314921512784787,0.6580032288329676,0.3419967711670324,0.0315770527813583,0.01814508463552271,0.5536192542142833,0.5391658189216684,0.2813838166259738,2879.2360097775936,0.14628421216224868,0.0923240599999999,0.8155731791840966,29.522206110037118,Low,0.0,0.0,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.135404343272285,77.508467619479,30.08473448000001,31.133246295200024,Low,0.26198054837494267,0.0466482556657865,0.9533517443342135,0.144495592569001,0.16574981078571524,0.5902077959530257,0.6226091921210392,0.570480474562796,7338.937252763509,0.37286650016981954,0.132091535,0.7281295347985298,38.23744131053683,Low,0.3533517443342135,35.33517443342135,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.997754714268886,77.63660893000998,31.05203414000005,33.850401294200026,Moderate,0.3743656733034609,0.0241125621832907,0.9758874378167093,0.7459617281565443,0.9519736177794496,0.0690532636984912,0.0865422786820166,0.7347407400572153,7355.270219373317,0.37369632278410836,0.19576245,0.5881252511731896,57.24096543983354,Moderate,0.3758874378167093,37.58874378167093,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,13.022196288699575,77.5260451583967,31.889449040000045,33.21909300020004,Moderate,0.3482539271882375,0.0260008281329646,0.9739991718670354,0.7539871527114883,0.9624642829607326,0.0805620254441801,0.0403587443946188,0.7378148245197753,10600.0,0.5385500332915095,0.1319066525,0.7285360680165205,59.48335295801518,Moderate,0.3739991718670354,37.39991718670354,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.977989137349622,77.63656481070926,30.12575072000004,33.05530148180002,Moderate,0.3414792933287807,0.0386165064992383,0.9613834935007617,0.7361955870874226,0.9392075247998306,0.2833839842785193,0.5004878048780488,0.6399032044793749,5315.072906367324,0.27004081987461537,0.1054915,0.7866196451508622,54.31146936738783,Low,0.3613834935007617,36.13834935007617,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.96959400103687,77.48997664357496,31.380164060000027,32.2526307551,Low,0.3082797703240769,0.0284314453601837,0.9715685546398163,0.757969158818014,0.9676694770943751,0.2444563880813361,0.1661598009400055,0.6939400788886622,1838.477631085024,0.09340681032325805,0.126626845,0.7401456964743054,52.530260009570895,Low,0.3715685546398163,37.15685546398163,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.838428677904387,77.74825570701609,34.75716782000001,32.92608323570002,Moderate,0.33613465574412416,0.1300028741825372,0.8699971258174628,0.3710435942048207,0.4618885653623841,0.416141235813367,0.3624161073825503,0.5902476321288237,6942.621983083913,0.35273106604907617,0.099875615,0.7989682654957606,46.646898828869695,Low,0.2699971258174628,26.999712581746284,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.974775697661986,77.60630315141398,29.80103882000003,32.75140532360003,Moderate,0.3289097462410466,0.0295729865320026,0.9704270134679974,0.7493177216965705,0.9563605015309484,0.1812746713677998,0.1547151277013752,0.7050911319878664,4494.441010848846,0.2283472977376766,0.1702756975,0.6441673942097527,53.854222591777045,Low,0.37042701346799745,37.042701346799745,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.020806143525494,77.72982079085223,23.84001194000001,26.164966234100028,Low,0.05648591315829762,0.0425876706140115,0.9574123293859885,0.0313351840013638,0.01782891888362307,0.024583439418371,0.0760401721664275,0.7340654120678793,0.0,0.0,0.0293139699999999,0.9541243922712371,30.419749533995606,Low,0.35741232938598855,35.741232938598856,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.008376041596945,77.63303902517892,30.68630600000006,32.86649005700002,Moderate,0.33366980304505045,0.0288196621695533,0.9711803378304467,0.7509300229139626,0.9584680675702574,0.2155092389020804,0.138353765323993,0.7019927562308539,9798.97953870708,0.49785290158429424,0.1150010274999999,0.765709397744288,57.90925503441304,Moderate,0.37118033783044674,37.11803378304467,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,13.06419985772606,77.59956541261948,30.573511339999985,32.03961974870002,Low,0.299469353334902,0.028113632579334,0.971886367420666,0.7616131525719538,0.9724328286321725,0.2447607878028067,0.249430894308943,0.6834338754500655,4300.0,0.21846840973146142,0.1321737325,0.7279487928992923,53.115285475437844,Low,0.371886367420666,37.1886367420666,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.974227435613164,77.51807615037848,30.136004780000007,33.11605678730003,Moderate,0.3439922131295288,0.0345677323639392,0.9654322676360608,0.7162885556463152,0.9131854744806014,0.2069570858854733,0.060281690140845,0.7104607539981026,8640.601830891179,0.43899966072501156,0.1136763525,0.7686221904128304,57.295208003721164,Moderate,0.36543226763606085,36.543226763606086,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,13.124916693702165,77.64316902531067,37.07116736,34.12305674960002,Moderate,0.38564306359913686,0.0258739863056689,0.974126013694331,0.6137084808433428,0.7790949710235596,0.1547839677284799,0.1234265734265734,0.7152323716923226,2807.13376952364,0.1426209419840261,0.214053195,0.547906217872054,51.89822800018773,Low,0.3741260136943311,37.41260136943311,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.973513709295302,77.47889068181105,32.579889080000044,32.71778909690001,Low,0.327519334638213,0.0280018616467714,0.9719981383532286,0.7614002252230421,0.9721544945066595,0.2181631182125185,0.186013986013986,0.6958947006152538,5948.108943185221,0.30220323295980434,0.1349300025,0.7218881040144535,55.32137168825233,Low,0.37199813835322865,37.199813835322864,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.94045414042028,77.52267412917986,31.27078742000004,31.97835174020002,Low,0.29693522745988626,0.0462719631614163,0.9537280368385836,0.602495011407882,0.7644369610251353,0.3794464630152962,0.1698198198198198,0.6626263341778629,12884.486796143648,0.6546170559440733,0.09477585,0.810182003282984,54.55761246048962,Low,0.3537280368385837,35.37280368385837,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.993661407635866,77.62294793766883,33.15411644000005,33.33361376030001,Moderate,0.35299065731054585,0.0325308556202799,0.9674691443797201,0.6170497799757868,0.7834626465563621,0.3332696741102485,0.276469243082552,0.6634015307366399,3324.1540277189324,0.1688889870088808,0.170580975,0.6434961276244612,50.58045540551669,Low,0.3674691443797201,36.74691443797201,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.996174194547445,77.68111616770331,30.488060840000003,31.901207028800023,Low,0.29374442015170776,0.3564251663628965,0.6435748336371034,0.2282504308968782,0.275232363415154,0.5378545113683431,0.6238651102464332,0.4239358320236315,5044.799302251776,0.25630913511100734,0.10352602,0.7909414869114202,36.949164278110686,Low,0.043574833637103516,4.357483363710352,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.019398190343397,77.58692699175796,30.334249940000007,32.82738790820004,Moderate,0.3320524864475516,0.0270680586108937,0.9729319413891063,0.7562415313441306,0.9654111590125821,0.2074543754826648,0.0943288686235394,0.7097893712997972,5215.361924162119,0.2649748431966774,0.110068105,0.7765562699903019,55.92331225745553,Moderate,0.37293194138910635,37.293194138910636,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,13.069099970294856,77.67662991455357,29.90699744000005,32.02760540840001,Low,0.29897242432789,0.0433594948844984,0.9566405051155016,0.7262772941030562,0.9262425420557393,0.4813929636704085,0.3863264638534511,0.6199220940303491,7337.574531137656,0.3727972649078412,0.1142893825,0.7672742150304939,52.751302254093765,Low,0.3566405051155016,35.66405051155016,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.096565741488304,77.50368258173468,36.67809506000003,35.19607576820006,Moderate,0.43002454956531216,0.0468122690217569,0.953187730978243,0.3920370799023658,0.48933080569910553,0.2522580498625865,0.3080697928026172,0.665391277354927,5315.072906367324,0.27004081987461537,0.1523434975,0.6835980324348563,50.712114525066966,Low,0.35318773097824313,35.31877309782431,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.954566702432173,77.69970034364829,32.190234799999985,33.333357408800026,Moderate,0.3529800542734125,0.0254026041366159,0.9745973958633841,0.7538015727186576,0.9622216967204903,0.1620151470772837,0.0505226480836236,0.7235875032667154,3661.966684720111,0.1860521018838127,0.1054203025,0.7867761994423063,56.370498216672935,Moderate,0.37459739586338414,37.459739586338415,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,13.040732751129806,77.4534916444445,36.53795624000003,33.05495967980001,Moderate,0.3414651559459348,0.2065898940199986,0.7934101059800014,0.3380583666730672,0.41877097381379874,0.3342545360625041,0.5827445146894756,0.5371670864680552,9786.214794290998,0.4972043682323849,0.0883370825,0.824340038097901,46.584792070048614,Low,0.1934101059800014,19.341010598000143,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.091756921918396,77.60860632574291,23.795577680000008,26.24687908340002,Low,0.05987393695716762,0.039930677274242,0.960069322725758,0.0279686074936762,0.013428201300705118,0.1256525210342073,0.2369791666666666,0.6984598981767975,2012.4611797498108,0.10224632408982369,0.0297154424999999,0.9532416050557907,30.61275724367336,Low,0.36006932272575803,36.0069322725758,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.026896589757657,77.46117840002267,33.54035270000003,33.424857804199995,Moderate,0.3567646316610915,0.0321917340625077,0.9678082659374923,0.7316314551280811,0.9332413880676439,0.3831450432284616,0.3727560718057022,0.6431947137494034,5047.771785649585,0.2564601569065591,0.1211908375,0.7520987889627591,54.43466338988658,Low,0.36780826593749233,36.78082659374923,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.977229225682176,77.53056325071421,29.12768888000005,32.60930114210004,Low,0.3230321293231235,0.028366744169034,0.971633255830966,0.7401182624744251,0.9443351630721949,0.2801362065251952,0.1868608614812519,0.6855377984070429,13260.844618650804,0.6737385198913137,0.1055235375,0.7865491987431634,58.827634765528714,Moderate,0.371633255830966,37.1633255830966,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,13.04004616612392,77.6149689188017,32.11845638,34.96349659730002,Moderate,0.42040476740824284,0.0301230807090178,0.9698769192909822,0.5520090670324862,0.6984428026878198,0.233064283655232,0.1879734848484848,0.6921638411559294,1702.9386365926405,0.08652053390852495,0.1628442074999999,0.6605083001590215,52.06721710622071,Low,0.3698769192909822,36.98769192909822,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.131723805082563,77.53813765602735,32.58672511999998,30.71028341030004,Low,0.24448624397305707,0.1202851908747106,0.8797148091252894,0.5928609470138326,0.7518435158807746,0.5609999999999999,0.6035113386978785,0.540840983542229,18005.554698481246,0.9148011398395445,0.105235365,0.787182853598336,51.597967020068424,Low,0.27971480912528945,27.971480912528946,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.07129011781902,77.55337818197141,28.73803459999999,31.8840314783,Low,0.2930340166637317,0.0317185644526034,0.9682814355473967,0.7630860802019015,0.9743582084667537,0.2706995964715543,0.1622103386809269,0.6885372362254858,13901.438774457843,0.7062849353569955,0.119421735,0.755988821455182,58.1729022673095,Moderate,0.3682814355473966,36.82814355473966,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.845979313469403,77.49605763748798,32.761044140000024,32.81210935880004,Moderate,0.331420545434368,0.1314578861929476,0.8685421138070524,0.6138635084498674,0.7792976198308309,0.4401091985605646,0.3981970780230028,0.5810654562787034,1910.49731745428,0.09706588621871153,0.12502288,0.743672612504727,47.88030750903915,Low,0.2685421138070524,26.85421138070524,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.957512498117756,77.61731165472392,29.291753840000013,32.750277377000025,Moderate,0.32886309287765686,0.0261424045311287,0.9738575954688713,0.7699817214161158,0.9833720447682878,0.1506007264599049,0.1034668099973125,0.7183221950636093,5053.711507397311,0.2567619340145761,0.113443785,0.7691335769106062,56.122114372472645,Moderate,0.3738575954688713,37.38575954688713,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.832711358984318,77.49117442965952,34.23421076,35.696661887300024,Moderate,0.450729453611359,0.2474635248072445,0.7525364751927555,0.0514845318393781,0.044167720070109474,0.350337194011378,0.2426243945398503,0.5574775105749042,4933.558553417604,0.25065737011213796,0.1646220825,0.656598978049383,41.70119519149382,Low,0.1525364751927555,15.253647519275551,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.988415345040965,77.48028739850366,30.334249940000007,32.18114286680004,Low,0.30532293670198907,0.0262344651855528,0.9737655348144472,0.761661006254144,0.9724953819530731,0.193528698928821,0.0885388375882672,0.7132062944666845,3206.24390837628,0.16289837392422127,0.1166599374999999,0.7620616646129373,53.880105944414346,Low,0.37376553481444724,37.376553481444724,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.804142985237592,77.52273078023558,32.86358474000002,31.76152964150003,Low,0.2879671786519862,0.3476049383170903,0.6523950616829097,0.245127344620414,0.2972935079633192,0.7003564042768514,0.6230636833046471,0.40205238187056114,1802.7756377319947,0.09159291318091398,0.14319763,0.7037086375277748,33.98241481938016,Low,0.05239506168290975,5.2395061682909745,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.039283528364182,77.70497774363042,32.484184519999985,33.08596112120002,Moderate,0.3427474165700019,0.0308480208041146,0.9691519791958854,0.7278928622836247,0.928354378600192,0.4203280136573268,0.21301247771836,0.6581914385833882,8260.750571225353,0.4197007070892708,0.1313184825,0.7298293794052435,55.585299171332814,Low,0.36915197919588544,36.91519791958854,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.068430540730626,77.5724761328877,28.47484706,33.19800381680002,Moderate,0.34738165066668303,0.0273729237960651,0.9726270762039348,0.7489614175865427,0.9558947483367808,0.1960212425187557,0.1545124336406817,0.7038216679633961,8547.51425854324,0.434270197028124,0.1257643074999999,0.7420423072704201,57.59235399378937,Moderate,0.3726270762039349,37.26270762039349,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.9474570685372,77.744316496848,23.152989919999985,24.981647710100027,Low,0.00754229374795359,0.0359417988220229,0.9640582011779771,0.0263911664951592,0.011366203801958954,-0.0812525090325167,-0.2324324324324324,0.7939047130379846,7256.031973468695,0.36865436423356823,0.019974035,0.9746617272346537,33.75296354757936,Low,0.3640582011779771,36.40582011779771,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.821748797223236,77.54883998546599,36.332875039999976,35.14783041590003,Moderate,0.4280290579767003,0.2083426631288603,0.7916573368711397,0.0599304039496928,0.055207985400205224,0.348641972172654,0.2831672784478238,0.5721447656043552,1403.56688476182,0.07131047099201306,0.1837784724999999,0.6144765009529314,39.11077095962942,Low,0.19165733687113973,19.165733687113974,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.936192713269204,77.74665291539432,33.55060676000005,34.90081011050002,Moderate,0.4178119713944191,0.0219953927444294,0.9780046072555706,0.7266449232120067,0.9267230990488914,0.2590804789023766,0.1985926505082095,0.6906480212802066,10541.82147448912,0.535594179815025,0.189278335,0.6023829994012357,59.2592976656779,Moderate,0.3780046072555706,37.80046072555706,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,13.070026779678727,77.57119543240498,29.33277008000005,32.26860999860003,Low,0.30894069297209464,0.0261128932470455,0.9738871067529545,0.775057632708922,0.9900071686172709,0.1826457753338089,0.1826544021024967,0.7030366775648523,9315.041599477696,0.4732656569349537,0.1400187675,0.7106985538350237,56.623294294963934,Moderate,0.3738871067529545,37.38871067529545,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.858779380793306,77.65544226116214,33.70099964000002,33.270192399200035,Moderate,0.35036746592360596,0.027130379457958,0.972869620542042,0.720126285450533,0.9182020736843752,0.1433612201923623,0.0635676281153738,0.7240906203545306,7871.467461661771,0.3999225531633001,0.1348377674999999,0.722090917105803,57.110129953764165,Moderate,0.37286962054204204,37.2869620542042,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.821313289720996,77.46837218994644,35.35532132000003,34.50423434000003,Moderate,0.4014090729481887,0.2742164591327309,0.725783540867269,0.0457465002546086,0.03666708658420121,0.4548808333942777,0.3565970453387672,0.512590068288338,1345.362404707371,0.06835329885323585,0.1371430649999999,0.7170218596714817,37.27487250914619,Low,0.12578354086726912,12.578354086726911,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.929547875212704,77.57714055906654,28.40990468000001,31.927525782800004,Low,0.2948329986307932,0.0283089821459725,0.9716910178540275,0.7629451698157936,0.9741740133913278,0.1862492620699685,0.1984975440624097,0.6993335721862787,1200.0,0.06096792829715202,0.127373305,0.7385043254094327,51.88399198782445,Low,0.37169101785402753,37.16910178540275,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.840920835454916,77.62267030587064,32.873838800000044,33.177734958200034,Moderate,0.3465433038639589,0.0311998046236112,0.9688001953763888,0.7425518308300525,0.9475162721387458,0.3273851351830952,0.3314794215795328,0.6580100284258976,3889.730067755344,0.1976239865551534,0.1604013825,0.6658797631597819,53.15976444443634,Low,0.3688001953763888,36.88001953763888,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.992596299549062,77.71092199894004,28.70385440000001,31.228215980900004,Low,0.26590862019850164,0.3254514478612691,0.6745485521387309,0.3322297357954085,0.41115191084906916,0.4891653342692613,0.5795038633590891,0.4529867527066867,4401.136216933078,0.223606797749979,0.0839946125,0.8338885800265748,38.70324606610881,Low,0.0745485521387309,7.45485521387309,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.990559284501032,77.60860966439024,30.655543820000048,33.65463419870003,Moderate,0.3662684872788295,0.0254148138919845,0.9745851861080155,0.7447244609938934,0.9503562883217613,0.1692617880218118,0.0874824191279887,0.7176925522141079,3982.461550347976,0.2023353585398169,0.12636642,0.7407183380888185,56.27893458761866,Moderate,0.3745851861080155,37.45851861080155,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.99248365259373,77.4596034751764,30.52907707999998,30.37075439360004,Low,0.23044287472370267,0.6215066235745326,0.37849337642546743,0.100624754675664,0.10840277968343959,0.6171660724081184,0.5003523608174771,0.2942580581299562,7308.214556237385,0.37130558420406967,0.1258272,0.7419040146228602,29.332304125717908,Low,0.0,0.0,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.99845913201357,77.61810813822163,29.61988376,33.14562266030002,Moderate,0.34521509674564466,0.0272316300543025,0.9727683699456975,0.7539118976565078,0.9623659111450618,0.1532115629680967,0.0945273631840796,0.71849312454248,4916.299421312742,0.24978049217160436,0.1000366275,0.798614219386682,56.69036776614658,Moderate,0.3727683699456975,37.27683699456975,Maintain vegetation and consider targeted local canopy improvement
2026-01-27,12.980230246395744,77.5088052795584,29.578867520000017,32.37424390670001,Low,0.3133098511404263,0.0322540496708825,0.9677459503291175,0.7428611345821992,0.9479205874594955,0.3136259499611438,0.2792660550458715,0.666374183803345,7286.288492778747,0.3701915953167488,0.10783472,0.7814672009386726,54.92714541514733,Low,0.3677459503291175,36.77459503291175,Maintain existing vegetation and monitor future heat conditions
2026-01-27,12.948706581879746,77.64397188092326,31.19559098000002,32.91707675300003,Moderate,0.33576213570615165,0.0376097955740988,0.9623902044259012,0.7060305108316243,0.8997763753321676,0.2905805027732873,0.1206299212598425,0.6876631022649209,5024.937810560445,0.25530004010991436,0.1151045375,0.7654817923549502,54.326526939500255,Low,0.3623902044259012,36.23902044259012,Maintain existing vegetation and monitor future heat conditions
2026-01-27,13.036875126479943,77.52395920249312,31.33914782,32.79624974600003,Moderate,0.3307645708703466,0.0354736001463606,0.9645263998536394,0.7028985574143007,0.8956823520889642,0.1322055920641663,0.083402146985962,0.7192024885915755,11141.36436887332,0.5660549199782607,0.0888374449999999,0.8232398042883905,58.53882757360422,Moderate,0.36452639985363944,36.452639985363945,Maintain vegetation and consider targeted local canopy improvement
