Air_Temp,LST,L_NDVI,NDBI,NDWI,Relative_Humidity,S2_NDVI,Wind_Speed,date,sentinel_date,year,longitude,latitude
22.7674276987712,31.175082860000032,0.5926190561251832,-0.13055717582612672,-0.5848338873384645,56.67619673169637,0.6169534735500318,1.781753655889089,2022-02-01,2022-02-02,2022,77.70005476392488,13.111514458474318
22.2791464487712,33.07892000000004,0.17764299378642498,0.015612700891888738,-0.21982765241701352,60.605557728653146,0.06419690433900026,1.8032393483957845,2022-02-01,2022-02-02,2022,77.67275756323022,12.848487623379665
22.52418225606283,33.988113320000025,0.25105012601512183,0.047864310452002436,-0.32063038484514444,58.75160785976347,0.20291363163371487,1.8086244920709553,2022-02-01,2022-02-02,2022,77.72495439901262,12.933335372361901
22.7674276987712,32.83624057999998,0.4028932415785775,-0.025143153380304924,-0.4269875945497366,56.67619673169637,0.6088998763906057,1.781753655889089,2022-02-01,2022-02-02,2022,77.66786328606985,13.076267676835327
23.1919882456462,33.62922121999998,0.4331575785890675,-0.17766748018756676,-0.4559611255509098,54.8863738720832,0.35838680109990834,1.6901648361294055,2022-02-01,2022-02-02,2022,77.4584919356182,13.127641386950737
22.52418225606283,30.31374182000002,0.3650224215246638,-0.07506693249786388,-0.3219023604398683,58.75160785976347,-0.04339250493096647,1.8086244920709553,2022-02-01,2022-02-02,2022,77.7307235385333,12.881180166001391
22.941581344604515,30.696560060000024,0.2621854819260967,-0.030998801635029393,-0.2781976310326581,55.44281673327337,0.2058735391069823,1.7533217640253604,2022-02-01,2022-02-02,2022,77.64671676991267,13.11040852142034
23.1919882456462,29.168705120000027,0.34704835737434053,-0.1378690284487387,-0.3472837917282361,54.8863738720832,0.14813473379210432,1.6901648361294055,2022-02-01,2022-02-02,2022,77.53505071200748,13.094331556924631
23.1919882456462,31.988571620000016,0.42595232569704616,0.01610431202104526,-0.47267684722317344,54.8863738720832,0.41789796487315306,1.6901648361294055,2022-02-01,2022-02-02,2022,77.49171533745549,13.100646422738482
22.7674276987712,32.66533958000002,0.5408398576512456,-0.04747527531014731,-0.5610464277816769,56.67619673169637,0.6279503105590062,1.781753655889089,2022-02-01,2022-02-02,2022,77.72042705971289,13.140944726204202
22.52418225606283,32.511528680000026,0.18138790635000834,0.05097657174944019,-0.24033351901465103,58.75160785976347,0.06387867647058823,1.8086244920709553,2022-02-01,2022-02-02,2022,77.67255108082463,12.89345513832148
22.5940878550212,33.40704992000002,0.3665834897197418,-0.2254986268689839,-0.39538850284270394,58.302173071870456,0.33536276002029425,1.7857306350795028,2022-02-01,2022-02-02,2022,77.63467227467119,12.86106237688224
22.601981735229515,31.99882567999998,0.265989206150896,-0.08002429109656951,-0.2950661316688958,57.65786013951114,0.09318637274549098,1.8111211260300921,2022-02-01,2022-02-02,2022,77.66624017270746,12.97211165567946
22.941581344604515,32.69951978000006,0.5413027869153574,-0.11604287450200411,-0.5292246520874753,55.44281673327337,0.6179525222551929,1.7533217640253604,2022-02-01,2022-02-02,2022,77.58478125139575,13.110985373794362
22.52418225606283,30.200947160000055,0.6344425756847669,-0.20592276123702566,-0.6037130901161077,58.75160785976347,0.6525443786982249,1.8086244920709553,2022-02-01,2022-02-02,2022,77.73124994480557,12.945748617349874
22.7674276987712,34.52474246000003,0.20051072694588656,0.1666770326372584,-0.3784956884633439,56.67619673169637,0.13006869044981165,1.781753655889089,2022-02-01,2022-02-02,2022,77.70947141316616,13.084323780965228
23.1919882456462,34.07698184000003,0.6056561631789068,-0.26532114142733604,-0.5931093591951139,54.8863738720832,0.5657657657657658,1.6901648361294055,2022-02-01,2022-02-02,2022,77.47381715396457,13.144543966132048
22.941581344604515,34.78109396000002,0.3248477324270006,0.1254878414890424,-0.4611698197618064,55.44281673327337,0.2391448093453824,1.7533217640253604,2022-02-01,2022-02-02,2022,77.56834646362056,13.13008005037892
22.601981735229515,34.23762878000002,0.17273777727264109,0.04841197055011039,-0.25000841280631025,57.65786013951114,0.063568010936432,1.8111211260300921,2022-02-01,2022-02-02,2022,77.67549374375082,13.037020829858733
22.941581344604515,34.07698184000003,0.2902367057897842,0.05414395446985651,-0.31315733276386737,55.44281673327337,0.19573306871743984,1.7533217640253604,2022-02-01,2022-02-02,2022,77.59137051409944,13.10451851627814
22.7674276987712,33.60187705999999,0.30064046383064785,0.008984296743770326,-0.3454400903822416,56.67619673169637,0.3146853146853147,1.781753655889089,2022-02-01,2022-02-02,2022,77.68017742686757,13.119259233459037
22.728934860229515,27.070040840000047,0.4629659340071661,-0.25556504098624006,-0.423442361927756,56.607391693524654,0.6334890406036651,1.786516816837357,2022-02-01,2022-02-02,2022,77.60476235407671,12.998931041982777
22.52418225606283,34.24104680000005,0.45472908232410003,-0.0757642492834664,-0.49431626735710865,58.75160785976347,0.45156200694225307,1.8086244920709553,2022-02-01,2022-02-02,2022,77.73670530556711,12.874801104680742
22.7674276987712,34.56917672000003,0.376544350418191,0.013257868410247807,-0.46624418597022965,56.67619673169637,0.3088865096359743,1.781753655889089,2022-02-01,2022-02-02,2022,77.70162088945744,13.125060969932
22.6585409800212,33.47882834000001,0.10285028943471503,0.12323715843804568,-0.16536807733341963,59.61487599003311,0.03845403084130392,1.7883928519708912,2022-02-01,2022-02-02,2022,77.64407981040779,12.842099444628882
22.601981735229515,34.93148684000005,0.11351999533079715,0.044761445256670564,-0.15399927415895917,57.65786013951114,0.08597285067873303,1.8111211260300921,2022-02-01,2022-02-02,2022,77.70469831081154,13.037359784947277
23.1919882456462,30.036882200000036,0.4969714496875049,-0.057228283378437425,-0.47302104248019866,54.8863738720832,0.28898854010961633,1.6901648361294055,2022-02-01,2022-02-02,2022,77.49426277594814,13.089906849802972
22.941581344604515,30.75466640000002,0.30894787148003816,0.019210321898224386,-0.3911963053552032,55.44281673327337,0.23001443001443,1.7533217640253604,2022-02-01,2022-02-02,2022,77.6499699546489,13.120300284429959
22.7674276987712,33.19513268000003,0.4775175608343873,-0.10022125148919273,-0.5352876447723621,56.67619673169637,0.5370680979537068,1.781753655889089,2022-02-01,2022-02-02,2022,77.67825882256275,13.14290565433206
22.6585409800212,33.26007506000002,0.6145695259109923,-0.33341636404158526,-0.603092417901979,59.61487599003311,0.6756587202007528,1.7883928519708912,2022-02-01,2022-02-02,2022,77.63793716326083,12.847447693578744
22.728934860229515,34.189776499999994,0.18081449943931358,0.06339713783652848,-0.22516932157856906,56.607391693524654,0.12367095691102406,1.786516816837357,2022-02-01,2022-02-02,2022,77.59426542995995,13.040888098773838
22.52418225606283,33.98127728000003,0.550985381129462,-0.21677916954567733,-0.5470142585765451,58.75160785976347,0.5277861219585461,1.8086244920709553,2022-02-01,2022-02-02,2022,77.69912696466962,12.908310987420704
22.5940878550212,33.15753446000002,0.497898960965262,-0.05291600776905586,-0.5094527159964328,58.302173071870456,0.3628027274864801,1.7857306350795028,2022-02-01,2022-02-02,2022,77.63546185497997,12.883391906366487
22.601981735229515,32.214160940000056,0.3780977948821403,-0.08100936081118915,-0.39127846405715144,57.65786013951114,0.19859961807765755,1.8111211260300921,2022-02-01,2022-02-02,2022,77.70007884729685,12.960675590596368
22.7674276987712,29.82496495999999,0.6235350394642432,-0.09057316142507131,-0.6126251484812489,56.67619673169637,0.6796155386463757,1.781753655889089,2022-02-01,2022-02-02,2022,77.71416589658105,13.10649318587806
22.601981735229515,32.71319186000005,0.2820702361552117,0.11336165664248729,-0.3968577442875012,57.65786013951114,0.16519823788546256,1.8111211260300921,2022-02-01,2022-02-02,2022,77.66903055055893,12.974263694099099
22.7674276987712,34.99301120000001,0.2581291739971466,0.04828746035634592,-0.3861137897782064,56.67619673169637,0.09259466100748352,1.781753655889089,2022-02-01,2022-02-02,2022,77.71882042491096,13.103065661329545
22.601981735229515,32.596979180000005,0.1569722453827282,-0.04381331717031774,-0.2122431022563006,57.65786013951114,0.2453970871118439,1.8111211260300921,2022-02-01,2022-02-02,2022,77.69429964778689,13.029968805585115
23.09718030293783,33.430976060000035,0.4912809344093561,0.05955231111508299,-0.5036172484846662,57.87602135558071,0.41152383737935067,1.6743016044700234,2022-02-01,2022-02-02,2022,77.46721008182439,12.888493242920305
22.5940878550212,33.957351140000014,0.20319014835644333,0.09172314092436827,-0.2324386065105653,58.302173071870456,0.1494066882416397,1.7857306350795028,2022-02-01,2022-02-02,2022,77.6290567749474,12.886848513196322
22.941581344604515,34.70247949999998,0.35195220566049124,0.03092801342665082,-0.42847487454808625,55.44281673327337,0.3998521803399852,1.7533217640253604,2022-02-01,2022-02-02,2022,77.55363545613545,13.134359768439467
22.941581344604515,33.24640298000003,0.17367008128758538,0.09864380388500686,-0.27925027623555737,55.44281673327337,0.14875505426686528,1.7533217640253604,2022-02-01,2022-02-02,2022,77.6485589061532,13.05643690707949
22.52418225606283,31.797162500000013,0.4576148299106441,-0.06161915295964601,-0.4535417684416219,58.75160785976347,0.45425275020123423,1.8086244920709553,2022-02-01,2022-02-02,2022,77.72058422232446,12.907547935794469
22.2791464487712,34.86312644000003,0.32884729961798614,0.08109601523912931,-0.4162028909722482,60.605557728653146,0.19611650485436893,1.8032393483957845,2022-02-01,2022-02-02,2022,77.7353227714811,12.832442731228909
22.5940878550212,32.55254492000006,0.2833452105231903,-0.03756384172653244,-0.2859703801780761,58.302173071870456,0.17054986020503263,1.7857306350795028,2022-02-01,2022-02-02,2022,77.57620330035215,12.868427596613069
22.728934860229515,30.88113314000003,0.261327383529255,-0.05470625254094744,-0.3197259949408018,56.607391693524654,0.4617319439453827,1.786516816837357,2022-02-01,2022-02-02,2022,77.60889615204819,12.996462323338799
22.52418225606283,31.523720900000058,0.4511781693383,-0.10267296347532945,-0.4518465790134829,58.75160785976347,0.40404336360972753,1.8086244920709553,2022-02-01,2022-02-02,2022,77.6663438363788,12.91073101900491
22.5940878550212,33.988113320000025,0.5105443103083115,-0.0590344066861821,-0.5257785520002444,58.302173071870456,0.4331229335737902,1.7857306350795028,2022-02-01,2022-02-02,2022,77.60722582116962,12.85277797583983
23.3685019175212,31.445106440000018,0.651737296645913,-0.10966148225415563,-0.6052250290904998,59.08342736783303,0.5333556821991284,1.6688389606984804,2022-02-01,2022-02-02,2022,77.45344699084431,12.829871874175613
22.941581344604515,32.43975025999998,0.35787647021016766,0.015783098854001736,-0.4284690434817885,55.44281673327337,0.22873836831854577,1.7533217640253604,2022-02-01,2022-02-02,2022,77.61912989579284,13.081705362082793
22.601981735229515,28.93286174000002,0.806998356754618,-0.465542832436673,-0.728721949988433,57.65786013951114,0.9122173665209956,1.8111211260300921,2022-02-01,2022-02-02,2022,77.72395522181398,13.023327061647759
23.1919882456462,32.71319186000005,0.5439002701296957,-0.07712837561015581,-0.5516322676379333,54.8863738720832,0.481717933836332,1.6901648361294055,2022-02-01,2022-02-02,2022,77.50139448765349,13.119332043398622
22.601981735229515,34.43587394000002,0.3018704215575692,0.011900730036878096,-0.39395467666478656,57.65786013951114,0.1854526695898891,1.8111211260300921,2022-02-01,2022-02-02,2022,77.68730525601741,13.04528894700171
22.941581344604515,30.371848160000013,0.2897155883506626,0.07278515933120532,-0.35433456308129463,55.44281673327337,0.3653966271080575,1.7533217640253604,2022-02-01,2022-02-02,2022,77.5901137987379,13.135704073977955
22.2791464487712,34.449546020000014,0.26996122886776486,0.09011689392123405,-0.4270002506302614,60.605557728653146,0.1975268467295802,1.8032393483957845,2022-02-01,2022-02-02,2022,77.73077009891675,12.805706956243945
23.1919882456462,30.83328086000006,0.6293328901678491,-0.15071471812801923,-0.5828829747459296,54.8863738720832,0.530062197650311,1.6901648361294055,2022-02-01,2022-02-02,2022,77.47259302236274,13.109236411077402
22.7674276987712,30.96658364000001,0.5049710604929051,-0.0967209769039763,-0.5024639150036695,56.67619673169637,0.43781942078364566,1.781753655889089,2022-02-01,2022-02-02,2022,77.74043603893396,13.059552792747475
23.1919882456462,32.4124061,0.5437777623542478,-0.012011602115679934,-0.5692364675379651,54.8863738720832,0.47483167681949345,1.6901648361294055,2022-02-01,2022-02-02,2022,77.5004953471413,13.127826909262307
22.2791464487712,31.633097539999994,0.28089296781584727,0.10149000733366403,-0.3459592803341776,60.605557728653146,0.23874488403819918,1.8032393483957845,2022-02-01,2022-02-02,2022,77.65490638670049,12.842687610426635
22.601981735229515,32.65166750000003,0.28390601445131775,-0.013770882075278072,-0.32295969950386,57.65786013951114,0.2810386800108196,1.8111211260300921,2022-02-01,2022-02-02,2022,77.6874541728962,12.967064257415071
22.601981735229515,32.01933380000003,0.1537854047939212,0.046317423725623925,-0.20597902877965346,57.65786013951114,0.12659520163348648,1.8111211260300921,2022-02-01,2022-02-02,2022,77.68135706684569,13.01798994655991
22.7674276987712,37.071167360000004,0.30765328075730053,0.13601222047778666,-0.40481019994204576,56.67619673169637,0.2520366598778004,1.781753655889089,2022-02-01,2022-02-02,2022,77.7100654128371,13.092858058956315
23.1919882456462,33.297673280000026,0.3562376076898995,0.044738819378654864,-0.41441795502778256,54.8863738720832,0.2934522514683489,1.6901648361294055,2022-02-01,2022-02-02,2022,77.49379251724623,13.077491899627946
22.2791464487712,31.83134270000005,0.6355316749394804,-0.30990639580708446,-0.6114657796022365,60.605557728653146,0.8296961916987591,1.8032393483957845,2022-02-01,2022-02-02,2022,77.6883636744647,12.827679287852897
22.7674276987712,33.86164658000001,0.296274140541339,0.055129385292011925,-0.40952090326518154,56.67619673169637,0.2993968636911942,1.781753655889089,2022-02-01,2022-02-02,2022,77.74321656194348,13.12384992668586
22.2791464487712,31.612589420000006,0.6776667998401918,-0.18738493053417374,-0.6314612562054824,60.605557728653146,0.5981408652127279,1.8032393483957845,2022-02-01,2022-02-02,2022,77.74926246981144,12.832091362856525
23.09718030293783,33.12677228000001,0.2780646914922534,0.0776312367987664,-0.339831946137942,57.87602135558071,0.19891623391284716,1.6743016044700234,2022-02-01,2022-02-02,2022,77.4962043692591,12.913602623969403
22.52418225606283,31.236607219999996,0.28358395641659945,-0.004786823181279126,-0.35933004143087366,58.75160785976347,0.21698930944813638,1.8086244920709553,2022-02-01,2022-02-02,2022,77.68611393956576,12.94726364201872
23.1919882456462,33.03106772000001,0.426071155317521,-0.019939122405007018,-0.47601999571049103,54.8863738720832,0.243071041733036,1.6901648361294055,2022-02-01,2022-02-02,2022,77.46612469268987,13.139904698026902
22.728934860229515,31.62284348000003,0.3289094668386731,-0.08879123743059221,-0.3167511534858472,56.607391693524654,0.514319340918007,1.786516816837357,2022-02-01,2022-02-02,2022,77.61273549525163,12.990655342879021
22.52418225606283,34.06330976000004,0.25800774956832095,0.007528206331514943,-0.2834349002452777,58.75160785976347,0.2372448979591837,1.8086244920709553,2022-02-01,2022-02-02,2022,77.66401462258797,12.850396313976582
22.7674276987712,31.995407660000012,0.34013060402589396,0.044062310337851435,-0.42374617713967183,56.67619673169637,0.3079825834542816,1.781753655889089,2022-02-01,2022-02-02,2022,77.65415785230606,13.086200351931783
23.1919882456462,35.89536848,0.3471739977811759,0.15278642032576437,-0.466026260147746,54.8863738720832,0.2562484221156274,1.6901648361294055,2022-02-01,2022-02-02,2022,77.53112535608446,13.148398784635466
23.1919882456462,31.383582079999996,0.531951640759931,-0.006631911196226571,-0.564053717902294,54.8863738720832,0.5807679003804912,1.6901648361294055,2022-02-01,2022-02-02,2022,77.54289246478181,13.126089735521129
22.7674276987712,30.501732919999995,0.6175525451190423,-0.14117520051311036,-0.5946579110835033,56.67619673169637,0.7966756861229223,1.781753655889089,2022-02-01,2022-02-02,2022,77.72468837204921,13.079842874335494
22.52418225606283,31.711712000000034,0.31509857005963504,0.04588468755484169,-0.3295209789223201,58.75160785976347,0.26625766871165646,1.8086244920709553,2022-02-01,2022-02-02,2022,77.66645095797416,12.913157121415766
22.52418225606283,32.73369997999998,0.394738768042285,-0.007234887189786658,-0.4516109921545064,58.75160785976347,0.3038990825688073,1.8086244920709553,2022-02-01,2022-02-02,2022,77.71271496733092,12.854434853758248
22.52418225606283,30.922149380000008,0.6722580422714892,-0.2515692839678208,-0.594834106080037,58.75160785976347,0.6436363636363637,1.8086244920709553,2022-02-01,2022-02-02,2022,77.66669389402216,12.860140595832545
22.941581344604515,29.073000560000025,0.6045823953603723,-0.094157744793225,-0.6096492067441105,55.44281673327337,0.5506101938262742,1.7533217640253604,2022-02-01,2022-02-02,2022,77.55289787690698,13.128937443860348
22.941581344604515,30.310323799999992,0.2975917389436276,0.0233335708530429,-0.3465633856036273,55.44281673327337,0.15549525101763909,1.7533217640253604,2022-02-01,2022-02-02,2022,77.5845225237184,13.092505602062282
22.5940878550212,33.40704992000002,0.20549450549450549,0.1125627066005235,-0.24074856507693013,58.302173071870456,0.12976190476190477,1.7857306350795028,2022-02-01,2022-02-02,2022,77.63683322747467,12.878594304600252
22.52418225606283,32.87042078000002,0.13810139641668726,-0.017142189265353283,-0.24235454603134335,58.75160785976347,0.0640096618357488,1.8086244920709553,2022-02-01,2022-02-02,2022,77.66624999291325,12.862332999044217
22.728934860229515,32.46025838000003,0.4399659847511185,-0.04869346132462548,-0.4224267127406715,56.607391693524654,0.437093690248566,1.786516816837357,2022-02-01,2022-02-02,2022,77.61923114487641,12.961947631419099
22.5940878550212,35.05453555999998,0.2500105418511491,0.07693074178099675,-0.26824676991529056,58.302173071870456,0.11525029103608847,1.7857306350795028,2022-02-01,2022-02-02,2022,77.63630106790109,12.870585555631205
22.601981735229515,32.299611440000035,0.15035358951040412,-0.18375841550967975,-0.15172929265475302,57.65786013951114,0.10736196319018405,1.8111211260300921,2022-02-01,2022-02-02,2022,77.69367749851064,12.971113408129382
23.3685019175212,32.70635582,0.5874247827931312,-0.0665329603631182,-0.5672460193738026,59.08342736783304,0.4836777478286912,1.6688389606984804,2022-02-01,2022-02-02,2022,77.4946416766313,12.82652523596398
22.941581344604515,32.463676400000054,0.26231412960785677,-0.021799982085274082,-0.31869545112999254,55.44281673327337,0.3263691041468819,1.7533217640253604,2022-02-01,2022-02-02,2022,77.57538110509938,13.052843378959224
22.601981735229515,33.52326260000001,0.4451211994180455,-0.02971653979117157,-0.49499999999999994,57.65786013951114,0.436077057793345,1.8111211260300921,2022-02-01,2022-02-02,2022,77.74490482083029,13.000676705871484
22.7674276987712,34.97933912000002,0.319873621608227,0.009309203184286952,-0.3979921259842519,56.67619673169637,0.23465703971119134,1.781753655889089,2022-02-01,2022-02-02,2022,77.70194053865954,13.128091304629173
22.6585409800212,33.59845904000002,0.539095463204685,-0.040725190839694704,-0.5411288442381467,59.61487599003311,0.47384155455904337,1.7883928519708912,2022-02-01,2022-02-02,2022,77.6299782792017,12.821572433466436
22.52418225606283,30.604273519999992,0.5941036275264134,-0.19340812183454278,-0.5805632309023417,58.75160785976347,0.5640828856485035,1.8086244920709553,2022-02-01,2022-02-02,2022,77.7170789920674,12.87025486303068
22.7674276987712,32.10136627999998,0.42977617549268154,-0.0345237601448975,-0.4735515380676672,56.67619673169637,0.4152475766308619,1.781753655889089,2022-02-01,2022-02-02,2022,77.69145332462726,13.05855444903612
22.5940878550212,32.135546480000016,0.4023407553791378,-0.12967461265044541,-0.40484175135891604,58.302173071870456,0.331237721021611,1.7857306350795028,2022-02-01,2022-02-02,2022,77.63842287625143,12.895284637385378
22.941581344604515,27.784407020000003,0.8261733117551863,-0.4758228120889656,-0.7059071113821628,55.44281673327337,0.8233597692862292,1.7533217640253604,2022-02-01,2022-02-02,2022,77.6483402870464,13.13782863595496
22.601981735229515,32.333791640000015,0.44902766743808514,-0.13236699327880802,-0.4531133095020368,57.65786013951114,0.3785798352295018,1.8111211260300921,2022-02-01,2022-02-02,2022,77.6766472744682,12.978024761161823
22.941581344604515,31.315221680000036,0.4124521012129082,-0.14275099604145586,-0.4269922652994297,55.44281673327337,0.7555125725338492,1.7533217640253604,2022-02-01,2022-02-02,2022,77.61234184173875,13.124433964623076
23.1919882456462,33.85139251999999,0.4672149274360747,0.07588980634714744,-0.5140597476876119,54.8863738720832,0.3718680228231208,1.6901648361294055,2022-02-01,2022-02-02,2022,77.49506204885823,13.094205430843031
22.52418225606283,32.49102056000004,0.12148713416255294,-0.018301156789696484,-0.17332992527327137,58.75160785976347,0.04812549853762297,1.8086244920709553,2022-02-01,2022-02-02,2022,77.67695555560624,12.92944419216816
22.7674276987712,30.805936700000018,0.49736467293780634,-0.07191944561253934,-0.5138464041653109,56.67619673169637,0.45460066808381416,1.781753655889089,2022-02-01,2022-02-02,2022,77.7229805497834,13.06285598212013
22.601981735229515,33.909498859999985,0.45200382486290996,0.0005417772981879266,-0.4840734264571935,57.65786013951114,0.46237156345459596,1.8111211260300921,2022-02-01,2022-02-02,2022,77.72677147949683,12.951317470859294
22.941581344604515,32.55254492000006,0.3339259080705666,-0.011307565789473705,-0.36133639809042073,55.44281673327337,0.30308934038408014,1.7533217640253604,2022-02-01,2022-02-02,2022,77.64104966197328,13.061410283042791
23.1919882456462,30.341085980000003,0.6054987476544352,-0.0676642131128616,-0.6009858713751093,54.8863738720832,0.49538866930171277,1.6901648361294055,2022-02-01,2022-02-02,2022,77.54921613238572,13.137641025512554
22.2791464487712,34.67513534,0.3667120820907609,-0.06275189663347558,-0.3833854106392007,60.605557728653146,0.3285198555956679,1.8032393483957845,2022-02-01,2022-02-02,2022,77.69398461615523,12.819333630419212
23.1919882456462,33.205386739999994,0.4643925005171408,0.06750728958980709,-0.5000770534751118,54.8863738720832,0.4105004605465152,1.6901648361294055,2022-02-01,2022-02-02,2022,77.53757310378737,13.130787293570474
23.09718030293783,31.923629240000025,0.5600551481085666,0.035185970010696004,-0.5191572859650935,57.87602135558071,0.3833145434047351,1.6743016044700234,2022-02-01,2022-02-02,2022,77.46612945988721,12.897499977074474
22.52418225606283,33.96076916000004,0.3708568988054408,0.03858913441072487,-0.42639563147653126,58.75160785976347,0.223326359832636,1.8086244920709553,2022-02-01,2022-02-02,2022,77.6749941944049,12.897759436904185
